ID_REF,203219670028_R01C01,203219670028_R02C01,203219670028_R03C01,203219670028_R04C01,203219670028_R05C01,203219670028_R06C01,203219670145_R01C01,203219670145_R02C01,203219670145_R03C01,203219670145_R04C01,203219670145_R05C01,203219670145_R06C01,203219670153_R01C01,203219670153_R02C01,203219670153_R03C01,203219670153_R04C01,203219670153_R05C01,203219670153_R06C01,203219670191_R01C01,203219670191_R02C01,203219670191_R03C01,203219670191_R04C01,203219670191_R05C01,203219670191_R06C01,203219730092_R01C01,203219730092_R02C01,203219730092_R04C01,203219750033_R01C01,203219750033_R03C01,203219750033_R04C01,203220070080_R01C01,203220070080_R03C01,203220070153_R01C01,203220070153_R02C01,203220070153_R03C01,203220070153_R04C01,203225140050_R01C01,203225140050_R02C01,203225140050_R03C01,203225140050_R04C01,203225140082_R01C01,203225140082_R02C01,203225140082_R03C01,203225140082_R04C01,203225140170_R01C01,203225140170_R02C01,203225140170_R03C01,203225140170_R04C01,203219670028_R07C01,203219670145_R07C01,203219670145_R08C01,203219670153_R07C01,203219670153_R08C01,203219670191_R07C01,203219730092_R06C01,203219730092_R07C01,203219730092_R08C01,203219750033_R06C01,203219750033_R08C01,203220070080_R05C01,203220070080_R06C01,203220070080_R08C01,203220070153_R06C01,203225140050_R05C01,203225140050_R06C01,203225140050_R08C01,203225140082_R06C01,203225140082_R07C01,203225140082_R08C01,203225140170_R06C01,203225140170_R07C01
cg05527459,0.0390922455779374,0.894110881080039,0.0541059582420027,0.909338508530973,0.0553163420488484,0.930576774997861,0.0422042549956356,0.887287603791015,0.0461887038502587,0.901513934417824,0.0495217436453633,0.920694964128645,0.0434817322680891,0.914468604834316,0.181600752494529,0.91250904731108,0.0480001098374053,0.907321780579983,0.0388952201644316,0.772287083430701,0.0536211134375547,0.914130646748073,0.0513754289048576,0.883430762016648,0.0351690504322912,0.822801206213693,0.875053389082502,0.0506302872996895,0.049125964856716,0.910576239744561,0.0471078900587994,0.0648472075299331,0.0460001432972702,0.897062026915026,0.0537335645239415,0.836369518617642,0.0531932310634419,0.937330825447029,0.0824939893294927,0.894637030100901,0.0394027685844093,0.910646427977734,0.0461238938053098,0.913946613566786,0.0724961801093478,0.884395127861743,0.0749860100727477,0.916837186623867,0.293794050197454,0.134516318695439,0.928586152884126,0.0537844980812278,0.936588046752418,0.0604080006267113,0.932817548882039,0.072823745188495,0.91757062606855,0.934885513518969,0.946237008670641,0.0590587051705327,0.91458038612577,0.937859266600595,0.957961114030478,0.107372774744003,0.916401133464238,0.949019992801283,0.954487982182737,0.231978799657981,0.926071798169378,0.904520466719596,0.0762497384116353
cg25952247,0.131563479623824,0.490783194535417,0.131225032374973,0.495000276227833,0.110799196772051,0.511867549668874,0.102004550757357,0.60570407518054,0.143778507657252,0.615119916579771,0.110479495637502,0.432189688360102,0.218454122912722,0.462791432452647,0.20276071593686,0.604622668141627,0.102963891236558,0.437652276273646,0.189440200826337,0.599688995944751,0.0776571793407037,0.44100666173205,0.149840276853454,0.527695650338772,0.0914926464613635,0.541229680125852,0.487467277486911,0.15430975325954,0.155378148889955,0.615903435215599,0.12911264671194,0.175314759575451,0.105900501349788,0.459026971222093,0.0896063144955197,0.492399174968184,0.133957807038146,0.526409892971645,0.211340031008782,0.476314738383704,0.144213724993669,0.44494192293916,0.234803408581253,0.6264640213091,0.133738894860906,0.561719285300163,0.168386179018838,0.448219818734999,0.0878817506333826,0.139441708021914,0.538231020704686,0.158806389598015,0.57044028052574,0.146292450934423,0.521930970420041,0.120108658276597,0.41636192271442,0.647897946325094,0.520876539638432,0.0709815737628926,0.460784033397192,0.718460472768205,0.483208083895894,0.113426455995726,0.52830706380903,0.545257006983357,0.568279676967829,0.0316024127983215,0.433520245247867,0.616429140920869,0.21036645945102
cg13212668,0.843357169740309,0.671020253643763,0.825858400433894,0.713291750884793,0.781135641415929,0.702684853564988,0.689041095890411,0.605137439364986,0.811167193326058,0.679850930585075,0.663916260356644,0.585734276615675,0.796501809408926,0.681313057464542,0.855544690005867,0.516748210948159,0.705305046919954,0.694483979588295,0.868433365944957,0.705382975483478,0.750037432994939,0.631034155297395,0.765223668126183,0.856818388298356,0.817797862904929,0.667248131007476,0.730751866574232,0.616024449575777,0.846944966931618,0.719813825819733,0.688922480383994,0.765732107468893,0.703220945564136,0.601900131153834,0.745965254099691,0.541726480294801,0.734233376296057,0.580739759719989,0.704966206288569,0.724697205899988,0.78225642416435,0.701755332057055,0.821354877067814,0.764818038630523,0.811837763557418,0.710259113677527,0.855032839014532,0.619152133979054,0.840139652983496,0.799057509826077,0.802803637733412,0.821803278688525,0.646383137581483,0.841632670964305,0.802262126379986,0.723607877264282,0.732457027300303,0.731322529264531,0.721934856089317,0.87353593993346,0.786611002546337,0.714341345983644,0.82917480292182,0.680276163512641,0.642866608359174,0.727048357787963,0.561230924454534,0.867048152431972,0.625714363099591,0.741352310703331,0.889637701940541
cg26343358,0.0398435402845419,0.775078437580956,0.038316692095251,0.654083046758713,0.0355468449773269,0.662774315256585,0.0270394133822181,0.905814001063786,0.0357013629236522,0.590623605195149,0.0341002949852507,0.539999483377677,0.0405508965807977,0.798061554157456,0.125717146047515,0.701032050377248,0.0397519915237609,0.609261862451264,0.023880068986866,0.634317862165963,0.0473169991217932,0.790545622866401,0.0336363547213478,0.671792971403866,0.0263681767554846,0.736364787493626,0.649917575450165,0.0335615922943788,0.0343382984818104,0.67633137561024,0.0319019056213175,0.032659525495865,0.0355323020928116,0.793026922852304,0.0410566632065003,0.733490586737532,0.0367190196755264,0.49452452788021,0.0761228458998598,0.725259105715132,0.0342682282276349,0.745521060412438,0.0435812772052821,0.806031836968531,0.016852892227353,0.869203245119921,0.0332364147033241,0.737801035644812,0.230761901053887,0.0941230649332247,0.69039903990399,0.0396705492470393,0.655694622391728,0.0392377522694876,0.867285517441439,0.049632726424455,0.626910728078441,0.887168467222042,0.930849629130142,0.0452243958573072,0.736909395687132,0.709945347332087,0.910501672240803,0.0566323154013425,0.675424088661266,0.805985335926979,0.662591351173141,0.0529062990928901,0.901255752472339,0.704066468142488,0.136200467164598
cg14509777,0.846320234845754,0.893664168080101,0.0402134601279749,0.0360173255755786,0.438245188585791,0.463648566893934,0.870091099347532,0.919323191213706,0.91214767332523,0.476156562680838,0.845725239616613,0.892528515288028,0.455061542326049,0.468911468763134,0.886330400297435,0.886432324992512,0.892176591885916,0.90821816298697,0.460577244998986,0.478962700133605,0.916913519887262,0.918180401931765,0.860047430846678,0.904074575251842,0.466606413302634,0.494768993963299,0.496354024245739,0.0352170139465608,0.44979700660486,0.462459641913707,0.475453446191052,0.871656646721979,0.477279396826113,0.44615133191698,0.881569744204636,0.860409948434328,0.857389617867208,0.887428627385992,0.485067062229824,0.470784424111725,0.0307614609398315,0.0274683200355705,0.847194675834105,0.910961214165261,0.469774314884471,0.440654701245763,0.882945550491725,0.861943008031687,0.881477852833497,0.470860887459293,0.493414863593603,0.455235161635714,0.454079575646296,0.483841694746993,0.448025812406194,0.868979648379551,0.890272041019798,0.467735595324299,0.929973121476654,0.795015989219784,0.910710744738109,0.485507958341521,0.509917325621858,0.848088469533976,0.934783274620922,0.467299604623637,0.922568574842356,0.455369405807415,0.468226995831997,0.452399932869011,0.824331761006289
cg15174294,0.0457140328362172,0.472437792284345,0.0586856497959892,0.466061686949224,0.0497737556561086,0.0669743400406129,0.0606609115381045,0.389321642462912,0.0687931248192373,0.395435181092216,0.0687930223609389,0.470760583592442,0.0669735535698168,0.413504049800163,0.112402469318648,0.266597899474869,0.0712306438467808,0.0731989161619382,0.0479295728725139,0.0660753077480087,0.0469026950870336,0.313237744030055,0.0722568742862163,0.307136919120923,0.0521423740292142,0.295112941666689,0.525011191405001,0.0704900392768363,0.0743510604621716,0.437992683027492,0.0546687532603026,0.0742587675510334,0.0635644361003084,0.496686965063996,0.0766386927428001,0.0819639339065059,0.0664684142572885,0.333275826664942,0.0768349937020497,0.288365145128243,0.048501544369313,0.437835309654167,0.0642897646725262,0.306241268535525,0.0608974358974359,0.448790419803359,0.0683788587804259,0.443526452061987,0.0873529800449319,0.0619038834515803,0.101575380106247,0.0858748514901276,0.446869943205254,0.0933725490196078,0.484674208430765,0.0751482134273354,0.381403387487038,0.481022810005634,0.31595580006835,0.0760715967969854,0.404429665696811,0.0843246499021232,0.0873911101183828,0.150569721907869,0.491636934020386,0.243829819001846,0.482672822800247,0.149089079013588,0.466031728141114,0.226701356407858,0.120249869859448
cg27644672,0.910147918816649,0.835445329471397,0.941919959498901,0.843189632372388,0.923399313270046,0.867813467295885,0.910190392303002,0.826589595375723,0.929921298632685,0.778971736576601,0.938217584801227,0.797553719008264,0.924922006853168,0.865577779718753,0.91909781660017,0.834614249974139,0.906615152657369,0.810359687428177,0.917025522529146,0.764900895817169,0.916185754676788,0.851186839174729,0.920408448445697,0.84833211143695,0.930999899709157,0.872597109903221,0.800897723629368,0.912347173938518,0.878036144211136,0.761791168615656,0.914352894796125,0.904274820354891,0.911788000253733,0.851041541960972,0.92054163763594,0.796904058713473,0.94119170984456,0.881717624960868,0.926537680242432,0.827802117725379,0.893051321537446,0.7629577354348,0.913756423264491,0.869131924294289,0.930000376747165,0.796903568268947,0.905493512362017,0.80046067979801,0.90933118823259,0.912400039818164,0.827104842189155,0.945127643167336,0.904740039559197,0.928843474222016,0.834262746234067,0.921844754172022,0.852925118642644,0.857052876893522,0.885784781916587,0.912075323597541,0.83533480037724,0.884396628520524,0.85009403695099,0.936638988488394,0.866398761487532,0.840604968540454,0.792572012685765,0.891755615218388,0.81601339098898,0.78240168828495,0.906398630482247
cg20320494,0.028265191459936,0.0336200112736426,0.0306455772371701,0.299044151115157,0.0401862494232141,0.0363552499161355,0.0229938034516311,0.0376254180602007,0.0336635438612219,0.0792228456578176,0.0427083791027725,0.0918547033048036,0.0453273642977057,0.0855184315229375,0.0411556758172217,0.0650114089028116,0.0338368070205046,0.0330001309529006,0.0258338623821849,0.0364914515106961,0.0415839756311441,0.0329897845425796,0.0436980859516071,0.2292655423026,0.0316446714914148,0.0373371391740712,0.042874906739617,0.0335677254827432,0.0367125573633709,0.0595717532596994,0.026204128440367,0.0525874401854867,0.0370173745173745,0.0343475666922356,0.0381779107496524,0.04981850507445,0.0173670476019077,0.129144323801517,0.0321569569344758,0.273498215333475,0.0261142217245241,0.0369550408719346,0.0363950742240216,0.0365262517583546,0.0428697633328684,0.278944421111578,0.0336619591707978,0.052409439571329,0.0353480558569279,0.0327126093063296,0.0491120578239433,0.034182563052106,0.174502139237264,0.0420099559436185,0.597844103820207,0.044611198152882,0.0415892069899612,0.0353821728283057,0.327258082276085,0.0373002388940156,0.0511511415085252,0.0355670689851433,0.0377835626626999,0.0679504380080499,0.286091980556307,0.285592659161858,0.0266021135925868,0.0429156990991767,0.0480589841942658,0.0731060606060606,0.0460807449454685
cg24874173,0.668549905838041,0.921644602303304,0.787371910789632,0.899527737689452,0.533503886647643,0.892957061184771,0.434575569358178,0.89110749941955,0.518607442977191,0.927190417806281,0.242869391254644,0.919687277896233,0.477864335930078,0.898832156436719,0.520367086251132,0.87686460807601,0.428440831002378,0.921276595744681,0.403115388431392,0.874387151310228,0.641129481949884,0.920723825937096,0.509042668580106,0.896570397111913,0.63026256224536,0.874233983286908,0.93193647404244,0.332631578947368,0.264418766809443,0.896208977706962,0.352562535647356,0.563213894539196,0.29770680477232,0.922567998039696,0.635791955980611,0.884009504532254,0.695030782761653,0.947030164818078,0.572535722935335,0.921652954375467,0.326377896100158,0.939962592541274,0.767258517858367,0.902886806786528,0.346596534653465,0.925327753510456,0.436283492645238,0.892484145189583,0.324695875778855,0.269011832427247,0.924694777880373,0.527566707898922,0.874364796194183,0.678675297870344,0.939597315436242,0.268051367730072,0.885848152486423,0.904644616467277,0.957426679280984,0.715415632754342,0.919643600632859,0.93149595865907,0.938842787313857,0.617533718689788,0.914528054180059,0.884605532786885,0.893789242756638,0.47639584135541,0.913474350433045,0.902953885386414,0.336888246192779
cg03461704,0.223899371069182,0.799581735796445,0.259083728278041,0.856028599285018,0.229806598407281,0.829268292682927,0.100581878636741,0.758718572587186,0.128828828828829,0.850547358400762,0.263381478334749,0.918198874296435,0.240341419586703,0.790330788804071,0.350369458128079,0.823960880195599,0.310147689375893,0.891590013140604,0.333800841514726,0.453703703703704,0.254697286012526,0.858553791887125,0.275452488687783,0.839763779527559,0.166780122532335,0.846997690531178,0.837809557028253,0.146863844977053,0.20387811634349,0.859537110933759,0.198198198198198,0.219899062725306,0.146282973621103,0.832775919732441,0.198282300224048,0.875675675675676,0.252669039145907,0.888374783111625,0.303478904515174,0.840772532188841,0.267022696929239,0.92349857006673,0.294996265870052,0.794753633463311,0.27088772845953,0.874741913282863,0.193617784152026,0.846772167797036,0.294670846394984,0.219024390243902,0.917342401255558,0.267040149393091,0.893180446590223,0.281859931113662,0.88775,0.258579409417398,0.940451167829111,0.887121377206363,0.864141270293364,0.311278195488722,0.811900025813505,0.841005514493861,0.862265947318312,0.395617070357555,0.898586572438163,0.831315577078289,0.897376119639005,0.310047846889952,0.846355876559422,0.938979690059315,0.273402674591382
cg02452418,0.082363065708211,0.141635904410336,0.08238653624157,0.125632757704293,0.0692126516256543,0.0966835300730748,0.0820918780776663,0.104017216642755,0.100046425255339,0.253700969634093,0.0833968374928558,0.194190099269111,0.0892385627946095,0.119664679142807,0.0708765731949658,0.128263601247266,0.0808316331487419,0.102930182081273,0.0645498096056995,0.0996469757590021,0.0671619961387703,0.219355165771064,0.0821139875166274,0.11982836255761,0.0665454338807751,0.134302638664513,0.176785096537528,0.0777352102637206,0.0897639192620603,0.251604856755071,0.104192156610213,0.0720576901904657,0.0599936682144365,0.135770350119058,0.0843012185833968,0.126035944285222,0.0613616170590848,0.0979247730220493,0.0988520408163265,0.0886863858181456,0.072271966938896,0.214898044111527,0.0690804229413649,0.254615625325962,0.0926058865757358,0.233948994921168,0.0889901222317442,0.1059670781893,0.0914303377800945,0.0687193217313699,0.251436856003728,0.0769843501077687,0.127198917456022,0.0813725490196078,0.0975609756097561,0.0773932761510401,0.0909174311926605,0.0850641773628938,0.167869064283407,0.0762655836796373,0.292503698385215,0.16155073688163,0.158042744656918,0.0752293577981651,0.117278188707227,0.109646138142225,0.107351091802904,0.0706112295664535,0.102556866286617,0.258327800003517,0.0898790149235399
cg00364753,0.750566223535204,0.842382115348488,0.70435628580694,0.892243381328379,0.79261507334345,0.862163534789233,0.815919519943523,0.830069199308966,0.845357324732643,0.859386326032919,0.801001926782274,0.861945058874029,0.860584608358073,0.878051335777894,0.80899814471243,0.860867706774952,0.868717836417388,0.899981383453106,0.777083189995346,0.874906367041199,0.847672778561354,0.902733695095731,0.761925548413367,0.869572301425662,0.839131329765336,0.876022566995769,0.460960960960961,0.838460525779626,0.825332636268313,0.824896995700765,0.768822587104525,0.701365953216037,0.824060832075534,0.863414634146341,0.869365065578042,0.854185077641712,0.862556712036296,0.9025,0.832435041428686,0.92622450225968,0.864436761276835,0.888546116120867,0.354253835425384,0.440765268579838,0.767220902612827,0.852234359483615,0.765013774104683,0.794623832158663,0.629741616272677,0.822755428303375,0.86191484356622,0.792123216869961,0.913630817500436,0.861642559551229,0.93053059310776,0.786963668702891,0.797098348942579,0.887321258341277,0.923969506847467,0.774328643912854,0.921729883020206,0.900809485805495,0.898975242586379,0.83669012375637,0.920720835455935,0.921966387798919,0.909359424035444,0.663485397976713,0.877187380252906,0.900733830138233,0.728997729484269
cg15639469,0.494282523135837,0.737470240855827,0.522274359865601,0.765532618412378,0.703461678364333,0.758507535245503,0.5323647754584,0.781728479074515,0.679802648013989,0.744921279837481,0.60227363276581,0.736817010478009,0.706337153113351,0.743602847234897,0.685253210260274,0.784557452564618,0.71120451616862,0.76711993471691,0.581279368099398,0.758891990863275,0.627532777927666,0.781929328659807,0.673022894375037,0.756277010837808,0.649789559046392,0.749165419592494,0.719442042335602,0.632796919538836,0.463590307025575,0.762934200860531,0.590045109303312,0.70790887811954,0.650232707430589,0.71643770724775,0.695843793584379,0.7256678381954,0.671493537577788,0.767668529015946,0.417847029390688,0.751907775584542,0.611246409391782,0.760504632637013,0.615877680234264,0.742039068771742,0.612499584012779,0.729751757394641,0.539833281858895,0.689780663321668,0.517503158273025,0.354563964325657,0.775789068514242,0.719240530125012,0.861329997915364,0.683565317328566,0.765028571428571,0.400679813637296,0.795623224055304,0.76520961827792,0.799613497844507,0.665110791161007,0.740042188857178,0.809065867684724,0.772932330827068,0.467837643595717,0.806594053576685,0.790084689313921,0.768067860508954,0.718563903288752,0.763806611886107,0.747764690356,0.562717970586933
cg23170091,0.0566325241024036,0.512269347096766,0.0697478203806131,0.724149192162255,0.096731092865521,0.589935715084375,0.118089187316266,0.642855014996935,0.0693284638325752,0.774740193734944,0.0981228587818073,0.780726282749006,0.172484295602769,0.65142036414803,0.136279537175913,0.518674693704051,0.232142954624571,0.766516041024877,0.137465450187119,0.727838418564676,0.0782389198708541,0.691442255725754,0.065592406904975,0.588136215062371,0.0568773512045641,0.67295829741628,0.615873068812691,0.0795905113358079,0.110356969026165,0.773624921771782,0.134331983103332,0.098985148642437,0.0859825416159156,0.764296216048905,0.0780981427450704,0.628404150120077,0.171047033798156,0.716281852363386,0.0896773157810243,0.529514602537078,0.129964877787624,0.745638343438948,0.193943427642583,0.769492096560041,0.0781203093199104,0.628172616746954,0.0810904491817412,0.583817644096009,0.132086514825,0.186673955059251,0.775070340840061,0.161684985465366,0.679747981012583,0.133757973388332,0.641172028950809,0.143836242156107,0.764614409465455,0.804988375303979,0.710455360194168,0.13882327773896,0.60699378155104,0.817635082223962,0.834358196241282,0.155796246508646,0.775455523071518,0.614905642302903,0.706670484905193,0.0703202323804489,0.728987214329427,0.628310652376736,0.340486062541823
cg14378789,0.34656652360515,0.347510373443983,0.9021281192611,0.86962962962963,0.884836515251262,0.865105754133186,0.881098481038125,0.839818704399735,0.855748952237412,0.815951417004049,0.867902861742932,0.851753143999334,0.815234016518813,0.790758676351897,0.901836376766739,0.835208218363968,0.198948290972831,0.247842170160296,0.241192411924119,0.145815717705344,0.881645623980074,0.816240013044187,0.318958502847844,0.218592964824121,0.933603836222796,0.873150431565968,0.821941280493833,0.25,0.204326923076923,0.254601226993865,0.88498525451981,0.178178178178178,0.88710619472519,0.774610796994811,0.910837958079163,0.847471898286532,0.907246703482475,0.726563884458621,0.935850317407284,0.848385273018368,0.860760878305399,0.82434535489546,0.937623762376238,0.856097894449002,0.891727619243845,0.846771224504823,0.900795908229916,0.837006200876443,0.812912025460332,0.852494916314719,0.836534976440739,0.849716599190283,0.832676943850568,0.353927625772286,0.859407693545791,0.855488608548296,0.855037795426275,0.767452774546898,0.847357977511575,0.909628935402131,0.85884795018163,0.806427278213639,0.866999546073536,0.227380952380952,0.108084808130366,0.763976816763263,0.88425657105253,0.927657789893059,0.86805332844642,0.850808022371669,0.854121506825239
cg26279928,0.028691719943864,0.462847850604558,0.0258073714978256,0.336468423339382,0.0247148972910746,0.438196593453594,0.0459732637756766,0.547066014669927,0.0262455314720123,0.443409022405305,0.0303458009880028,0.457817624034698,0.0277911646586345,0.440838901499409,0.102422003284072,0.40835001429797,0.0305172413793103,0.426025258975451,0.0285935085007728,0.382988694276844,0.0267091668498571,0.479488073837568,0.030363196125908,0.471318949795258,0.0249169435215947,0.399830710630603,0.43888017376614,0.0339415411868911,0.0326674308170951,0.424589431348453,0.0411617524407595,0.0334097892413554,0.0275498015643664,0.389582854369428,0.0286741899293869,0.392159960280743,0.0212606303151576,0.494871457689526,0.0387763596004439,0.360438207779419,0.0290218436598434,0.337724927950401,0.0345670653727526,0.369724375538329,0.0260441538405025,0.38859561752988,0.0276116136562591,0.447753460485085,0.0519608533408435,0.0431038653185622,0.505890964863357,0.0368567454798331,0.423185321523065,0.0562917533676487,0.396195077759324,0.0343277832470145,0.435353768149343,0.445753972429759,0.445574689627553,0.0320348654355933,0.535600225436784,0.601930156203363,0.72785128119243,0.0304777909330482,0.428016557042413,0.438363476513439,0.414811885662637,0.0501620883808224,0.398776307962496,0.376137512639029,0.0810339256865913
cg14829048,0.836903575048565,0.830855703667301,0.792728788053229,0.817074933412016,0.772535332852182,0.840655594643977,0.828861845682908,0.890032469521534,0.79378385349497,0.791233569817962,0.799520182802773,0.806917049377952,0.823680497273035,0.794876426141666,0.825915143306942,0.842318632328891,0.813401617139644,0.816539515528791,0.838808085788241,0.818630873395068,0.84073065213908,0.797211721597556,0.787054898076221,0.846825703336205,0.797450902294801,0.793810663475602,0.82797791888701,0.779246150310274,0.807689946299736,0.801296955895042,0.764910536779324,0.799250869526443,0.773783068783069,0.773344241959707,0.777012649190446,0.791080994459961,0.787953591906995,0.808688868579368,0.844359192952543,0.845896258404335,0.812225954511654,0.805855904078792,0.798834628190899,0.81596925704526,0.806001834621937,0.806038802136814,0.779120088746937,0.779930810098431,0.791244962623435,0.820515798558354,0.863627495610327,0.808504307104637,0.857484171544618,0.799851351027356,0.840839917364495,0.793040293040293,0.887168480760386,0.854482941020894,0.88072753687975,0.725522634209999,0.857593826727464,0.887893785176445,0.885084073456189,0.768094690331344,0.861684149184149,0.892537994912269,0.865470616088809,0.764760576476058,0.890314304041052,0.829529082166704,0.778913563810954
cg05179035,0.0340841338191454,0.420651616213443,0.0310636333823226,0.494035913428177,0.0376656293111746,0.42235565341798,0.029185348109297,0.628946555300045,0.0329625471986937,0.435235438077607,0.0452989464588388,0.489069981138463,0.0319936839730817,0.385214372830472,0.0895901457189117,0.449949493325322,0.0475801177240026,0.411839695895047,0.0356931060044477,0.529607838911518,0.0435944073692054,0.52871555567142,0.0334507423817768,0.516351839254879,0.0354298944118988,0.676321442095407,0.58080793434446,0.0467947631345412,0.0401906720254229,0.438100914539628,0.0348386586523252,0.0406165072037526,0.0352924072256751,0.577940686437854,0.0403548235223782,0.496910503273885,0.0423438495857234,0.58533874284444,0.0471286096082394,0.459432303441346,0.0415866050316341,0.685439632203124,0.0410078040510917,0.414319757365685,0.0339845075474808,0.499150361703161,0.0414485175394319,0.516440548980502,0.0484393187863179,0.114738531058646,0.620080833865135,0.0566930074245108,0.46592175940002,0.0493881283902554,0.460642919200695,0.0460830954646369,0.691245310580658,0.569283748038298,0.328105223800104,0.0576823173244003,0.588564208899723,0.44813148159014,0.808800060794893,0.0680164599236641,0.772371875356694,0.359607742230609,0.687430093209055,0.0873370037670241,0.44228810238997,0.517475624503543,0.0866945777596242
cg01128851,0.918083653530874,0.754571965622247,0.931205328135153,0.822356153436335,0.922733868969667,0.803046832385257,0.422860071758073,0.437844772289929,0.878344671201814,0.765198121320368,0.93447257910274,0.771803255384178,0.931963027054404,0.784974200206398,0.898347351959085,0.763640531866116,0.917292493359132,0.767413709621637,0.921385936817586,0.769424942809813,0.884662665413262,0.804990346056735,0.86285554350488,0.798614655486693,0.905475981177931,0.806823146272688,0.761990344903646,0.425961339418613,0.936097189546433,0.779578866277204,0.908218652338396,0.909126198517138,0.892659583808938,0.783667083854819,0.897862456448727,0.765752430706719,0.916598939006315,0.757011941127465,0.909625862695242,0.820834329837029,0.91323467230444,0.769308460076046,0.904518876533613,0.833557206740006,0.918244082303528,0.760852213421747,0.89939713639789,0.715862706338408,0.886102731544159,0.884715025906736,0.865553235908142,0.891383230925541,0.803605057842346,0.931089169270466,0.809052639153744,0.918433865840409,0.771749869728199,0.784614397536251,0.81586702427072,0.866608681378704,0.809327038107142,0.416698664618798,0.771944585762924,0.912385688398163,0.812504233556865,0.800519357884797,0.791085258651678,0.929921760147162,0.812395013703474,0.760170411828586,0.908994267056456
cg13644052,0.873944283373251,0.885001257580415,0.889594995060915,0.891106043329532,0.89729378326943,0.853343101965406,0.879164570692195,0.890605926265209,0.895150115473441,0.900046570725588,0.87690439390594,0.861412237193979,0.891541147749854,0.888448767985088,0.913451797497467,0.89124271538825,0.895546581731316,0.851043608204604,0.898625204582651,0.900142074284555,0.891892451253554,0.899638702449505,0.866780914584649,0.893917810804676,0.909048887424371,0.890587366480194,0.882687019236342,0.846621888581588,0.883387342041554,0.864515818133629,0.86441210814695,0.902859082275877,0.934287291075371,0.875991538868324,0.888112191713188,0.863931792907451,0.88576164428974,0.872086473727973,0.916342281027631,0.861050555382539,0.873948126801153,0.887588661562492,0.91801462262625,0.90641158221303,0.892352343636628,0.876617635238325,0.889204859193816,0.85642722406356,0.904194113232719,0.896798413726416,0.888740284010618,0.881868441347995,0.908290728930586,0.903176569992953,0.914142840998983,0.922994977933344,0.915992980235335,0.910497485344524,0.912659227806853,0.863576510790157,0.902858844550328,0.911027882249239,0.922471381527364,0.819884823848238,0.905698535598179,0.903570585656968,0.903639925757888,0.911719513898589,0.901312137269745,0.88236478325057,0.733799084557938
cg13693646,0.179122915379864,0.659295093296476,0.434819175777965,0.685916919959473,0.233308042488619,0.786717448226613,0.226661059714045,0.788582903040734,0.213307863737663,0.740911713791114,0.222465993856955,0.792675356921167,0.171867498799808,0.676984705025492,0.318731988472622,0.782473827064754,0.237300985595148,0.645747316267547,0.20942140296979,0.729182295573893,0.233223322332233,0.691564147627416,0.266447368421053,0.682725257004636,0.276505513146734,0.64340490797546,0.778947368421053,0.131236770486846,0.185002736726875,0.81477627471384,0.195924038906901,0.415204678362573,0.193579766536965,0.776309579990562,0.240018357044516,0.766271333526179,0.197935640558591,0.703076923076923,0.203997461928934,0.72610036445192,0.279317010309278,0.840616986816807,0.292140641158221,0.772182254196643,0.273798303487276,0.739733786462758,0.205741626794258,0.758467243510507,0.325652841781874,0.199166280685503,0.744513253349718,0.34375,0.799704724409449,0.290834845735027,0.782565528196982,0.277402597402597,0.672255017709563,0.724100622126048,0.624867724867725,0.498397435897436,0.823628125524417,0.714744841200852,0.811852334076732,0.276897414512093,0.674039320822163,0.785940468651045,0.805021734344865,0.486002239641657,0.773157601633562,0.78713184173935,0.227606461086637
cg03174521,0.870484615683079,0.378372820006581,0.90635937396817,0.28543545564679,0.862850003203691,0.400933040614709,0.834077831617202,0.357011578753906,0.885590015128593,0.318978102189781,0.85729240536251,0.377795879577775,0.853874066168623,0.390097524381095,0.847306562193928,0.238168019394962,0.879891659661903,0.284515355528913,0.889990774907749,0.277199582027168,0.889864114630149,0.386108568951399,0.831786935126404,0.439078044456118,0.904719033685948,0.357420459785258,0.331255127153404,0.890502627143849,0.897454483434955,0.326797945205479,0.858737305997317,0.84798204628233,0.883896087317291,0.338345043503586,0.85788265591759,0.3446597646226,0.815690245094616,0.349983714801765,0.855697867409889,0.340164585517745,0.832531912685509,0.281676109831268,0.898614211701276,0.310429539194521,0.872907360652554,0.319881538571327,0.866963622865627,0.355301483598748,0.849095049742299,0.828852186159657,0.423512406649,0.897531369847712,0.273368136264909,0.907720943551562,0.380235462004995,0.915804935370153,0.268292682926829,0.357469574450707,0.432596934174932,0.91324493869404,0.471287535993418,0.336943834912928,0.35355220259307,0.815104166666667,0.402092600080873,0.394735902289204,0.200868298996872,0.875176228174818,0.334673523453327,0.448864307830485,0.86397777951647
