ID_REF,Pearson_Correlation,Mean_Blood,Mean_Sperm
cg23758822,0.5862140680454716,0.18207836779435113,0.052606731777092026
cg06647332,0.3563157204460695,0.9304634764820178,0.2993045504490227
cg15007959,-0.15692279652953905,0.3139624343852831,0.055381610326568555
cg24467349,-0.004704088695459951,0.3228030763569336,0.05953503597904802
cg22379212,-0.12160357197026088,0.8304282929618262,0.14681578713419027
cg16315980,-0.06885050906656152,0.8906810246510332,0.7855456078394961
cg11928184,0.027061471195528066,0.8650263670563761,0.06899034276533712
cg18198730,0.048866192340907756,0.5854039731131044,0.07068616534543525
cg27072251,-0.11861507395295348,0.9708537382312334,0.6891824599580206
cg19958736,0.13400777824834592,0.9271708231364382,0.9380017705604884
cg11074783,0.041508926919496036,0.45085622044573487,0.03568307193932656
cg00965991,-0.32876443888260853,0.9224060732518462,0.8888962478516811
cg00574919,0.0653156485630205,0.5038486990731883,0.27199736749701786
cg01494611,0.09618312983467638,0.90917748355327,0.06958075721784414
cg15501526,0.2860833452814956,0.532465102848802,0.05304299384594442
cg11946719,0.32313181560936033,0.2759838638242093,0.05195508004594975
cg25573710,0.5959286519159795,0.5162055580053119,0.8587161806449971
cg04671734,0.4021827273749765,0.48232384407840334,0.035050982943739935
cg12809437,0.022136147648194722,0.9658119135106461,0.36291278429778845
cg07382347,0.14452479739301619,0.17931944435628136,0.027608336288363042
cg01056242,-0.08153361111791518,0.8754308679842763,0.9734580523188994
cg23568068,-0.0028335326805061616,0.5360023192644453,0.07567075164643967
cg15845998,0.2106715942078594,0.5325650811670078,0.1413595505072681
cg08694618,-0.02129325876078187,0.9665039761557451,0.1496262181019794
cg09285851,0.18846075192303569,0.7071243336336501,0.04332009794155134
cg11364895,-0.02644707604283086,0.8816810546302263,0.053439623334110786
cg00817731,-0.029842755199450975,0.39943499420517886,0.023154137005815763
cg13967448,0.3849009267407186,0.7744012968926933,0.7047300613314194
cg18026055,-0.17522022275869392,0.8203085396410871,0.03843369765190652
cg01788113,-0.24954815227549657,0.4632536995661821,0.03627407383294091
cg21004358,0.3733230061675891,0.8372164092114299,0.07158739630487262
cg21819984,0.4583151235251038,0.7343411114232454,0.07190873823048534
cg00318380,0.21869717210389225,0.03743557401142706,0.2215580613022813
cg19103175,0.1077721920454108,0.8800944334746984,0.039563504900532495
cg23997132,0.06366144007471362,0.909438434653015,0.10002386894407207
cg00066828,-0.03543579932202611,0.9593747394090408,0.9689934918383366
cg07358136,-0.15640419368224703,0.9550915018478896,0.9601705901715928
cg15535638,-0.03328453628430928,0.40753834900243335,0.03183288451983541
cg03635442,0.5047184830967091,0.23311740983950746,0.031024597310904397
cg27535677,-0.056058828064707064,0.6397737247527774,0.06261192347881256
cg19120073,0.4596807164812532,0.9463470968076477,0.947070537897523
cg26679879,0.6920216273811765,0.3756696431600394,0.419885872104882
cg17512539,0.18402277938459144,0.7493053493162736,0.06741369320392122
cg23286646,-0.03990790176164728,0.04354748487820802,0.03242354502523616
cg25278576,-0.06530277573460691,0.8544159879012414,0.5800955093692913
cg19856749,0.2865246281420137,0.9672509445565803,0.9303654260634813
cg11539066,-0.1295407738332515,0.8959238388161234,0.03360315810468192
cg12924430,0.21526419906467262,0.9506863140305991,0.9396018621504659
cg26310551,-0.3218068060991932,0.2196468743880488,0.041122031414018344
cg16345366,-0.1799234092009629,0.7259920825952783,0.11800140423702377
cg26121931,-0.03464554773848121,0.4188352956063925,0.05439761634368016
cg02369879,0.314883407007121,0.9542900712214359,0.9437641467276766
cg18447419,0.2918048385160508,0.9356906586813519,0.8386610964843075
cg22692549,-0.08413089904727448,0.35273441468883515,0.1469535484877764
cg15532640,0.020404854848988605,0.3889539084563428,0.9506934995676948
cg26170569,0.4833668170292378,0.33086861818541113,0.026011843594304494
cg13848981,-0.02626655382313439,0.8429389224987054,0.8016365939517841
cg09911092,-0.20321614957870435,0.6871892506665928,0.2619086494820807
cg18816122,0.9946076241766225,0.5272564939470361,0.5297886959074731
cg16611967,0.24100923895477697,0.08361655910995623,0.0205284215118088
cg05558712,0.048336424979035994,0.9526434822047449,0.6416986580152321
cg05062653,0.6632785212652035,0.47205072228984407,0.3064953321598586
cg12924302,-0.0492736445189226,0.9353028655913803,0.09458397850913024
cg00409917,0.37954101731037176,0.018145522744944683,0.02195074689160687
cg02304092,0.3236681270034812,0.24256320351950045,0.02518243935983058
cg27527930,0.4559658247068566,0.8830770322515107,0.897698171666354
cg02788857,0.07760918739264394,0.8942447638296073,0.07294589214357657
cg23252259,0.23144139861451937,0.5279954165785883,0.04183099682857482
cg20007021,-0.0781836619960712,0.25827733867188546,0.0352700276712644
cg11574174,0.9128892270351169,0.5732431234857004,0.7114750174302846
cg00162952,0.15611038827065946,0.8520256430048867,0.5346032530068057
cg02444433,0.46242038545707187,0.6054581866909968,0.03365287397885376
cg20783424,0.18385809412839912,0.028992881901989207,0.021384119778483982
cg20845336,0.19433920131253543,0.9113801472219486,0.08170592155916143
cg01996567,-0.3182549399791287,0.5937185664346277,0.9594306690126672
cg27362525,0.2503413965821627,0.08887308115221117,0.0207191380552741
cg11137761,-0.16217900820816722,0.7931667781065271,0.778628981395813
cg11974293,0.3989637912127888,0.9402022899636108,0.9586945291329049
cg13752114,0.09491568570993832,0.8456854087214397,0.09189200739528469
cg00420450,-0.08316485997329208,0.9394632891113444,0.04396774124473298
cg26099834,0.2784999137058907,0.3846448603301367,0.04400503014771039
cg12924510,0.23581291544680463,0.9059373999393643,0.16013591876604255
cg19040702,0.24138355110796436,0.3822713168987005,0.511329896606902
cg03738707,0.06700977276626778,0.4636964964053987,0.8682496162812177
cg12876012,-0.20162262323109736,0.9757080775449888,0.9212795139998906
cg19757382,0.4159217169247594,0.24278561067036897,0.1507464263466405
cg07128973,0.2729155913061091,0.12878554143441176,0.06537933953084468
cg02964065,-0.08897323177249299,0.6716297354070789,0.04054985665312526
cg02873163,-0.2110829607234188,0.5061735670480358,0.965761409805718
cg09279736,0.16226729036306775,0.265152132106161,0.04044027707589541
cg22068400,0.6444920919311676,0.5006584611625688,0.33156568597411434
cg18912160,0.4412825932492264,0.8637855166580223,0.8135875069635105
cg00430613,-0.061301337889609175,0.6852359370387342,0.07052312779908014
cg09377915,0.08970339280041884,0.8321850888678658,0.10946624553480996
cg14361252,-0.3073101219836881,0.6324433541298016,0.05073743058933439
cg19979738,-0.16209058280457428,0.9031667332923199,0.9291736217131075
cg14440808,0.2982885643061099,0.23834995316804877,0.06241113836968686
cg14417784,0.09069359092542216,0.432629899549492,0.06756603832831594
cg09693926,0.28314705206772395,0.7985299424552071,0.052490284229966135
cg14560110,0.25310522428120846,0.6598803105472032,0.09982659054114609
cg13486430,0.34031379665382394,0.45569450258351785,0.10602010309224356
cg22676075,0.6130451001288036,0.5893585948837133,0.7314553440677835
cg26585454,-0.00863087084751092,0.5262542371793681,0.32021157417813223
cg20670488,0.03514294034967469,0.96322992242598,0.11298018354343461
cg26280727,-0.08607005821109923,0.7516383036146,0.1496555436547516
cg00474039,0.6190956971490291,0.564707719453531,0.16774940822009338
cg14035368,-0.23780300989819075,0.7335058179624072,0.044747327735317026
cg08422420,0.6631123722650586,0.1539602172889769,0.03331783394344652
cg20390711,0.4814563054401287,0.6662901014442141,0.10398163104050909
cg12858902,0.21251239907144073,0.19025652571171095,0.030927680592146758
cg09506600,-0.044139030452734755,0.7249199908933981,0.05728812281266576
cg14815891,0.041081441556289164,0.20675566669621934,0.09935100349982758
cg13732083,-0.1726698454493034,0.23710785282139546,0.0778455788270063
cg07249765,0.9843689137007436,0.5544795114860372,0.5354391313033918
cg26481402,0.10363797302713307,0.6918305112046401,0.44299947958398006
cg22670147,-0.264246874206514,0.19349189877487055,0.04562637546784537
cg03625141,0.23278915843163633,0.08532760851779915,0.03590869191161879
cg21990316,0.5635364795821367,0.12216685086211065,0.1299661672623891
cg23221052,-0.08351789960786611,0.6508253332875988,0.04983609099005396
cg25151104,-0.10874922887620617,0.879559152202841,0.3049957720005745
cg19867917,0.5617543321796932,0.6359495008201593,0.2705038076148661
cg00404280,0.03226653770760314,0.5088675647399754,0.9752837395477206
cg07075840,0.19742611240213664,0.040849183501412194,0.04515208533433669
cg15784580,0.24971069698139914,0.9321327201567351,0.9516119887279801
cg01516881,0.336820383748793,0.3182212426482465,0.03237988408950571
cg10144400,-0.008570025520480399,0.5639150532423047,0.03751551590302799
cg24377285,-0.12630083395968209,0.5558997602267383,0.11013063038726381
cg03645061,0.10555236210786437,0.4520285577704151,0.1298125423797638
cg04004158,0.5911808683654196,0.8652270139696202,0.8433321095900881
cg22529427,-0.0393106708577364,0.8225160984293162,0.7563492010120302
cg17611045,-0.04530494108804281,0.47844811252920855,0.029428414699096312
cg12754571,0.13366279542749768,0.5490868116078954,0.04143260826307767
cg02784823,0.027061081459965667,0.7643449391548669,0.07598740125413385
cg00784581,-0.5386069033248564,0.11234014384716898,0.9279310391819336
cg22455667,0.013819339821504477,0.03180010063076922,0.02377579706190527
cg03198009,0.4036819616760133,0.5918866759330209,0.057043835827929476
cg06982885,0.172892241574883,0.9099425112542245,0.9652236643654141
cg19095317,0.5260165674718484,0.2008075318652602,0.021554198697820735
cg13176198,0.32832220696165787,0.8496762046356554,0.0685103000588317
cg06852942,0.06722827587906884,0.9704732164351163,0.8071774040526766
cg23444004,0.8175231578717744,0.7630730868340292,0.8219633180410343
cg01299774,0.6578074772105665,0.5791546913487273,0.4650489008193874
cg16358155,0.27652966920648264,0.7314786131026276,0.0674952335427333
cg03926206,-0.051200818353553515,0.6796900626123961,0.05262819147386635
cg08332658,0.00019399765957796604,0.12254862343857649,0.0815467261493866
cg08858160,0.15974610793741453,0.9568269789260496,0.18390887825187585
cg03606093,0.008768950843351126,0.8359983399723275,0.744331981505358
cg08681685,-0.012919780833192247,0.5452505631247553,0.08688129808783582
cg13754915,-0.06886024154598204,0.9611573104723945,0.04179765224403571
cg11235602,0.020697880452293003,0.3902548134514005,0.033171184872987265
cg10780529,-0.21391120407108954,0.9323911407113189,0.9329419388360912
cg01059331,0.24303666607708732,0.34630530677641397,0.2476782285277454
cg18192325,0.11265558585046727,0.8416113855204463,0.04765824808950341
cg11206167,0.0070513670571944916,0.7438863667052992,0.06321014218109786
cg05453358,0.23682835390567208,0.7651911897503612,0.04101745185302101
cg15025200,-0.07012232530587156,0.15421368145485603,0.10554240809508564
cg18709881,0.13208490077130944,0.7985866054647822,0.06357465600637399
cg11519836,0.9303591642202865,0.805854378709573,0.8315055818034613
cg22603366,0.19794775443663723,0.39631112854748096,0.036874619432019216
cg16075139,0.3980808451416706,0.6833857384928803,0.9259338350047808
cg04917688,-0.044988586831552706,0.7512290816837565,0.7577682841153335
cg05529686,0.39755019913793627,0.9666209638898983,0.9724732467351435
cg00481259,-0.04082589171819473,0.3324838986341288,0.10698274734428502
cg14236862,0.3231686379374413,0.11554978242961633,0.18254260568731523
cg24751378,-0.06916931259578198,0.8445072264941709,0.6387452943775671
cg15690347,0.15000798836110182,0.3601702242240837,0.03437568808324368
cg13339083,0.08138928970736908,0.8860830186711387,0.8938273125270503
cg00274815,0.2648171662310966,0.8700798276842769,0.8964528668919911
cg10075506,0.23017883083875013,0.6842990506624648,0.038739092607505146
cg08606748,0.04363162891255275,0.8001423879581419,0.07864511108711489
cg24284539,0.9863716775404604,0.5507816908504743,0.5656384559155404
cg07257824,-0.11028147028436548,0.5657181089621954,0.03493211483505247
cg26913058,0.24421844006789226,0.7330102896595546,0.05077820295213776
cg08154700,0.5433328360131708,0.7123966430908564,0.630187985203773
cg05345154,-0.19860373182242938,0.2659551398783061,0.02706672843541966
cg01797371,0.17931933874511227,0.15409948996541395,0.9432078253075099
cg03393472,-0.24146222853925295,0.8960758366004826,0.8504563629809778
cg21293934,0.13836421188186024,0.3163724746916111,0.06840393821368744
cg22448360,0.2927554616347934,0.9420782255780382,0.9378525735105027
cg15035382,0.0660289112139945,0.8641987801167489,0.08078796580246818
cg01287833,0.38113511536498423,0.9389307577202219,0.9339290203729919
cg10317314,0.19906102515569993,0.43678446469457305,0.04149268641469102
cg03343571,0.25638058112511936,0.2536055092953557,0.03438124212281566
cg02271380,0.09300971878606408,0.9754860375642165,0.0692420050732693
cg10192949,0.26760673762341347,0.838476185497485,0.8423123686909509
cg05554000,0.35494445098377175,0.701617435005929,0.053599730621543454
cg08787332,0.03651228565438939,0.9438803522712214,0.9433698363965742
cg07433154,0.0903509290465092,0.9168563673545024,0.9134558852694481
cg05527459,0.2887155688433583,0.9004311049428795,0.06841654439569857
cg25952247,0.43551145033018995,0.5130141390359096,0.13479112518147432
cg13212668,0.2088463064749831,0.675444507164278,0.7837307575753621
cg26343358,-0.04096511695695139,0.7120547472958824,0.04420239553793454
cg14509777,0.9416856252527845,0.6521655596588232,0.6487780154040127
cg15174294,0.24804877202709635,0.3415171445331239,0.07217290096745087
cg27644672,0.5411685681223029,0.8302985545203765,0.9189032228340989
cg20320494,0.3083895076000357,0.09639490342932831,0.036488885687831485
cg24874173,-0.032805384707710494,0.9064174265539425,0.500417001308144
cg03461704,-0.08303588873106742,0.8414986741991742,0.25106693073014485
cg02452418,0.1067814654275326,0.15468557476914893,0.07797283472639165
cg00364753,0.8334819417878715,0.855357066681289,0.7898197082391463
cg15639469,-0.06850151701956908,0.7591570880788442,0.5990478597583888
cg23170091,0.3704278254631863,0.6825633473365567,0.11654103103774718
cg14378789,0.983157281358889,0.7033023846992722,0.7531551635366095
cg26279928,0.005166297832223788,0.42953248463461746,0.03379385845854594
cg14829048,-0.06561510736769677,0.8261770491703652,0.8006712367456246
cg05179035,0.1414357240007742,0.522922890601486,0.04719573382009843
cg01128851,0.8740631297752591,0.7754379399994287,0.8900489365580874
cg13644052,-0.07640653780892233,0.8851446776910398,0.8913283039481821
cg13693646,0.217485967007785,0.7389648100703493,0.2634403801205964
cg03174521,-0.27808423736171317,0.3439850371974947,0.8693371308332252
cg02136066,0.11433421217137157,0.8623501232126838,0.8844126029374628
cg09517075,0.15500400561387365,0.8493915921416771,0.11422970689477253
cg15344726,0.17410505091608167,0.8679514034956324,0.06413476412291738
cg06809326,-0.020292176890036012,0.7807623323618829,0.16489019317647763
cg09490556,-0.03074166550003507,0.7241714454528294,0.0927652745454703
cg15635553,0.05252989502947534,0.9362798077559616,0.9425778519293733
cg14790876,0.205194721204269,0.7524119779876608,0.8241975799034663
cg25597625,0.4592160810680766,0.38392537686632044,0.5261757097873418
cg21212108,0.006768587664329499,0.7286951336487238,0.8739099996096297
cg09239150,0.2986315468982054,0.530111664762481,0.8821701049633274
cg19361456,0.07128839098339207,0.9230706554765639,0.1735657950092215
cg04418027,0.18644237652625256,0.7542833617821209,0.6367147784072454
cg14582632,0.9233152990339901,0.6572026221710878,0.7197259008079175
cg25018576,-0.0368153418007211,0.9536218435207469,0.08451837308056201
cg04177826,-0.10725676675110787,0.5173784884829044,0.06058053834586312
cg20300514,0.3300567483743229,0.3307171971686746,0.03436369516699559
cg02562448,0.719757309690475,0.6584194057851608,0.8665373052928522
cg10067187,-0.08563864963924686,0.949368181940135,0.9303289142516754
cg04106633,0.650682859027531,0.8321196882966891,0.6894877259090116
cg04289314,0.23488315628306747,0.8597773084830953,0.08311060276187472
cg25545878,0.1093448066079907,0.25251538560343734,0.04087070265199926
cg01295188,0.006444623569831114,0.869631036887316,0.7341961848086976
cg11975685,0.4581549297945515,0.09886056110036652,0.11224720828217816
cg09755932,0.15678453778561266,0.45925217870632284,0.06684771078457645
cg09684106,0.28470683543102887,0.4653939802089469,0.04835400862647621
cg11821245,0.1912058978175256,0.7094631313779871,0.03326747495620677
cg06777813,0.12402636739105904,0.7087462551214728,0.0555213088985209
cg05813781,0.18715723739778847,0.8458851316090866,0.8561056066866032
cg21237861,-0.03257469404322886,0.44761243054632743,0.059985288507142236
cg06581033,0.33371140577005654,0.8523215535353323,0.9156366248193964
cg01347035,0.5971673072862025,0.8410233794848047,0.49389410866109495
cg24626554,0.2690073725927527,0.2936645615635129,0.07728321799938785
cg23543596,-0.3512678864947024,0.5528471981646059,0.7067864986908976
cg25425667,-0.47008662008234786,0.7349922983361482,0.8660795106625773
cg08776296,0.6269839721041836,0.702736565510115,0.8811320253850361
cg04889166,0.8463684306419302,0.8760583763638301,0.8566666449352264
cg10091792,0.9029178841505197,0.7234330142647813,0.7381047333461022
cg02629702,0.14752271070223555,0.24000924599991152,0.9341887386488122
cg06333078,-0.017794543030729356,0.8570446870173144,0.8766235993544585
cg03592654,-0.24133784057564472,0.9359508080100756,0.1646165410490638
cg04002472,-0.10044460538756164,0.8642545644863336,0.3141232447315567
cg06970220,-0.203027759501611,0.07718623378724516,0.07891060656214909
cg06124139,-0.10046889071331433,0.948089458490613,0.9433748091926052
cg15443223,0.12287067068875182,0.700553052197551,0.8973339735681505
cg00591646,0.03347681724234765,0.7149345722959739,0.06187262408928448
cg05509912,0.09714125053428117,0.8354605616177266,0.8270602672265994
cg12895130,0.017281208618219145,0.928541820098037,0.933387146139619
cg08107850,-0.016935692816384892,0.6640340112290835,0.7293309249469742
cg03192273,0.9645168311987284,0.08485321009973558,0.052541432681236074
cg00036352,0.7925976498956759,0.3181649363397531,0.20821145595285687
cg27203961,0.11002729832897158,0.8265175460813785,0.45939534214973216
cg24829292,0.04343101670259997,0.4564323775728155,0.07872553847762352
cg08219700,0.19488662679117968,0.5199336938767007,0.20724579715141841
cg13070676,-0.08885595094566683,0.6523882622539077,0.7960941774705865
cg23102195,-0.08246680802885438,0.8171227905435866,0.06303144066308637
cg12584510,0.20468777353846268,0.8731429263787884,0.48058659627973066
cg13914841,0.06717995109003616,0.707687341156279,0.8829356799898859
cg00175403,-0.228710016000322,0.5458080975874686,0.7983519161997298
cg07655627,0.03806977507200548,0.2005805422964844,0.047359375154453986
cg05412410,0.21761787488675488,0.8966924705422911,0.04952967882902999
cg13904562,-0.058247456272976506,0.6026651929765785,0.07539671521283871
cg00048458,0.1834906772096371,0.8599274813305083,0.05020518993653151
cg02068164,-0.07591671972299323,0.3233798763146403,0.06320297587787267
cg17780447,0.08914108938331482,0.5716826067347849,0.05528152060761899
cg20114199,-0.14012416892569826,0.2779394278906126,0.9383312593648625
cg25683241,0.09296729527400946,0.9374556886436055,0.9276583598710569
cg20044143,-0.15063750779015034,0.5782641584961664,0.07735163326215178
cg09535768,0.7154342164530518,0.8391442953040171,0.798512727248111
cg01615050,0.2593226956149496,0.505306154200088,0.05074743237956257
cg25303761,0.6989509401456663,0.36094200554441297,0.8570613754012155
cg02268186,0.06396116954892953,0.9348258848988518,0.9321696552823442
cg09290397,0.04514859903635217,0.40555512927006776,0.05551835892142714
cg10990184,0.5544111869555638,0.415161291392388,0.18831549137913361
cg26094651,0.1780620710099798,0.6854855873574255,0.038793173894763555
cg02691623,0.8171436937248303,0.8160769421322195,0.7801524488134094
cg06564125,0.08925438589044235,0.037378194286629605,0.02934734179101233
cg09526685,0.19348238368515855,0.7853801489825357,0.05541239448185588
cg00147627,0.9500210666271943,0.876597019115654,0.834925318813174
cg24342464,0.08754059380368957,0.34468208404295,0.20722675879450536
cg26651049,0.23798917274833248,0.9291638911097354,0.8911752940366483
cg14398247,0.5067923364790061,0.6775363584623728,0.8923533407840564
cg23132611,-0.48430293366575694,0.832366358353865,0.9068043854562285
cg13696868,0.02209985116596388,0.901144038267332,0.8984640638610614
cg15170603,0.4133855152947809,0.9172884908358648,0.9056686643438167
cg13835168,0.46550101422863566,0.6483015562604474,0.05131891863108869
cg06359396,0.6030461569401522,0.8416038622148451,0.87108693135846
cg19433037,0.13836980097968957,0.05665396798440866,0.06756917588620995
cg09929763,0.164533555723275,0.7258939423366092,0.03833606006563452
cg20869310,-0.35430545376954886,0.7418268616240551,0.10982073826591011
cg19575753,-0.01828240091466808,0.919678406465352,0.940012990612857
cg27009374,0.10628313549975434,0.7537905584890059,0.03610905731191571
cg00078996,-0.2471288292532849,0.6828787975519421,0.04259836579720926
cg13165928,0.09942598615957562,0.8435086183272056,0.7648673484811096
cg16193862,0.07724585553490355,0.6743804193283569,0.09786699387916624
cg13564529,0.9836316415178616,0.5567089854311618,0.5311600555864244
cg18514164,0.22192856767052618,0.9310018304260345,0.9096831965141314
cg00796866,-0.020055481210606466,0.8421144578497834,0.7922192031119365
cg10862468,0.11411483767148534,0.3374452917639905,0.10604877589566476
cg02528400,0.18515407632392825,0.904712574007182,0.8800452094865766
cg13590055,-0.015851337557043335,0.2971932627890945,0.032878089030252335
cg08944170,-0.006912685023561681,0.19959904846817686,0.026786375878842174
cg26701510,-0.7779457477960597,0.6956797068203059,0.29206069239421556
cg04693256,0.19846521328946654,0.5305842269401345,0.4489427718024691
cg19710814,-0.3882310302342051,0.8427648275424486,0.06720650801516462
cg20485607,0.5768425196363606,0.5411951075801142,0.0842261584815955
cg01977519,-0.10021195715684973,0.8960708743098299,0.5328218684872906
cg14375944,0.06509263719685808,0.5845895557044268,0.8407785005884668
cg11811828,0.041384157291014925,0.49813116564405774,0.052836245671152034
cg02579903,0.220883074242673,0.5287729086301892,0.14996903489296415
cg13506281,0.7389073818514678,0.6893096412742948,0.20705364848329805
cg23200572,0.16873079954366754,0.855833508476213,0.9172621676931072
cg12154420,-0.19327647909346926,0.8557541578834866,0.909361593263207
cg21416600,-0.17921905665713758,0.3786973128196244,0.03865898197764555
cg14829360,0.5292157222094781,0.8641547144764669,0.8552106156277832
cg03939762,0.18942750360653188,0.751793989000657,0.07617512962778171
cg08799779,0.15011139402982912,0.5697750813802969,0.037221656072325984
cg01819759,-0.2128413472724047,0.15140381848942042,0.03681293394772629
cg16362181,-0.22054765022723719,0.8136119028273932,0.9150314233656633
cg05873820,0.8821529516682232,0.7312550135962109,0.7125208848308826
cg14377951,0.11255414625516709,0.32280830207526984,0.066787429055345
cg02188190,-0.18121588643292236,0.7495815116906704,0.2898112868476705
cg25661026,-0.3861574244920963,0.3212103617581646,0.04251810551320746
cg01309395,0.07599574180681772,0.8082511634789072,0.0424392842968842
cg03411742,-0.03709203549784923,0.9369332010188429,0.9270617520278416
cg16023864,0.22470894224014737,0.03507361931131057,0.03598071545561312
cg03329597,0.43925050492708256,0.3938746916935297,0.898761965198212
cg19651757,0.33825952740646537,0.6824908540931027,0.04149971254920409
cg08617852,-0.05493724510201164,0.8616868223114745,0.9174515268278206
cg05190687,-0.356322489968351,0.8748605446600186,0.9463733283273502
cg00478892,-0.12973074401598259,0.8610601026278644,0.858570981545365
cg04892249,0.8496280571301936,0.8678803169423244,0.8455418483126443
cg13080267,0.7866090669567095,0.4176292927789655,0.42230334223320926
cg20539116,-0.18621413577385343,0.9505667001354574,0.9389718841236906
cg10372770,0.06893710113195338,0.6678895387857062,0.04359811679009643
cg19726666,0.19192570817876378,0.24352525460098143,0.9182146444567072
cg14227325,0.30838009536062866,0.5800631156578192,0.2187497267054677
cg25907965,-0.17212050096774464,0.15694235001767504,0.06886482277465537
cg20226149,0.6055560640947828,0.7509729952287968,0.7076498223413535
cg18135555,0.09967669133484813,0.6843472747540036,0.04495161467408478
cg12391576,0.4420700061514132,0.9440468667353417,0.937506131965298
cg10460168,0.1808010333258933,0.8944479063344126,0.06896757835490337
cg25828445,0.13477789059056203,0.8762199605084993,0.07136425055337553
cg02366642,0.260527611151547,0.7023742036004197,0.06673181556040268
cg21047473,0.21039654659438278,0.8487482646569579,0.08097094481053466
cg24140061,0.5051355327664823,0.8238605026049916,0.5925536454192464
cg16109778,-0.23815483736304546,0.9041984792534946,0.8877778736667462
cg23014097,0.11930901322033495,0.9362757763598317,0.930320406953143
cg13279806,0.10989936123046123,0.9105919261222811,0.8684545234821909
cg23201938,0.21548662457708684,0.9095428063194475,0.9173115819787017
cg20567176,-0.18529385393985318,0.9455621458860416,0.4818321025968824
cg03812035,0.27301610964265327,0.9207327365195223,0.9266092656973843
cg09467607,-0.27489331779558374,0.8981401342148349,0.4793173167994392
cg05091477,0.9728218654619533,0.5173957917566353,0.6011099989852703
cg00321709,0.20836448084331186,0.254560115158222,0.10955466686418193
cg25817165,-0.020148575305765994,0.563292401945281,0.8788322966567079
cg23195763,0.7390044591374094,0.8688177274751524,0.8440143534374517
cg03699393,0.08481053721168352,0.7688560906159149,0.7712459767310058
cg23473493,0.09439459576046622,0.0444078464910348,0.9102121868268098
cg17164520,-0.15057893251186594,0.7067928664275723,0.11715210109699166
cg19769301,0.14406982578433916,0.40145216873148787,0.1710172101224882
cg19815565,0.13406929869024328,0.2975029143460034,0.03869754810985014
cg25519842,0.08295830148683554,0.9151827599735676,0.9216383147693322
cg16023546,-0.4102574916240678,0.4074575467065846,0.911260041762458
cg02276823,0.4709046531032583,0.357899617300611,0.6654686391395057
cg08967938,0.4709583342163056,0.5571668241090418,0.6838488552262005
cg08306218,-0.0025139173657958776,0.7387735307267572,0.06293823571333197
cg03407889,-0.07670901912230321,0.7519415259745922,0.07880710808556732
cg18598695,0.11610036401486178,0.6313269667393387,0.07849328565864687
cg08525643,-0.08851724781267843,0.6420636988965152,0.06065819034255271
cg16440591,-0.005193139880471936,0.2367031198817003,0.03339152859715931
cg19533582,-0.3242517846851262,0.9277870490079069,0.9308745082926028
cg11518408,0.4912728650331839,0.707868543164096,0.6568134869792102
cg04899746,0.3520317323518646,0.6390947668791067,0.05779481315739192
cg07929412,0.9133093637316363,0.6345047379093456,0.7391014035589848
cg04745032,0.13616651542133382,0.21235079056092024,0.9239068990338296
cg11497169,0.14114169489899436,0.6272886079790645,0.6714402213010752
cg26327119,-0.1955539038676299,0.6323618424854887,0.09337437615705578
cg14902204,0.1986027216637029,0.7369955539439027,0.09470240389136948
cg14240646,0.022520911452778895,0.3532155621230221,0.057474845037561915
cg08630891,-0.05071958135483176,0.9334507080783541,0.9141764516527591
cg00416177,0.14236009952249035,0.7404631607492381,0.04583269469622915
cg00674807,-0.36476062549981875,0.2455017856852049,0.9303846359560931
cg16247826,0.9858243551457152,0.8259728236686215,0.8108118557430337
cg07905836,0.10754777487779056,0.48044107675071335,0.25069068267760697
cg25280287,-0.05659014684366062,0.09463942777834852,0.05148635962894944
cg26672672,0.04607397861327403,0.9059186549869914,0.8937897020355031
cg07408895,0.1323825741192799,0.5924455724760028,0.8998373192301727
cg22037249,0.9747472834113996,0.5987113668937075,0.7187748683768926
cg14580996,0.2431943313999497,0.9462936789030003,0.07166163475134867
cg25749117,0.14690719350552536,0.9232759732032936,0.9463089712434487
cg19229692,0.08853150519919474,0.872271958137076,0.891473153271911
cg16000821,0.0873011170247631,0.9041220551119599,0.9343299771959944
cg08681904,0.2757315115893153,0.1385830076957952,0.04889830786739796
cg14036627,0.17911425127973174,0.46374850436623827,0.049901807563427006
cg18199495,-0.11548392116192134,0.9004745591228448,0.8758989503014403
cg23204612,0.16984767636727635,0.9362258413296523,0.9423426133289293
cg07601816,0.1486978881481079,0.8092065530804093,0.03256347792948853
cg03134882,0.08705554359647386,0.23278681562021086,0.040417147564235985
cg20143970,-0.04600643114559796,0.9136002098646625,0.9257076317250419
cg05359237,0.0014514947548152758,0.9367080807855125,0.9478176828262141
cg13596787,-0.2902896426889004,0.9163932481320797,0.924898523153436
cg03377939,0.01908765925760563,0.4928868445558483,0.9275211153046177
cg17051591,0.22096273238096822,0.9506609462457166,0.9481972598270343
cg04266189,-0.5616757184310631,0.8064584501181551,0.0849060731088631
cg04351018,-0.259920693509964,0.03515968139927315,0.02237743081892493
cg25810058,-0.006738951369961803,0.9163823978303707,0.9167470009472717
cg07664183,0.18673182415130088,0.06509728651695204,0.0428947676292463
cg04231094,0.22148582660851948,0.4286697678233259,0.060883189926588796
cg11674407,-0.3138212433652423,0.9047963118626247,0.8968234775133738
cg03427330,0.2487747431110243,0.14670804649288982,0.043661903202115215
cg04902443,0.18117835688908263,0.22812545046075128,0.028568631898131417
