seqnames	start	end	width	strand	no.cpgs	min_smoothed_fdr	Stouffer	HMFDR	Fisher	maxdiff	meandiff	overlapping.genes	probes
chr20	47013687	47013919	233	*	5	5.55622570472254e-09	1.86668943349881e-05	0.00394039374719369	1.3574061635616e-05	0.0685159063393366	0.0449119399654634	EYA2	cg07019386;cg18598695;cg00070912;cg25181043;cg20845336
chr1	43352743	43352918	176	*	3	1.93254452209548e-08	3.66449590035401e-06	0.00248347716499016	1.36355930984211e-05	0.0509193319439433	0.0438440298766241	MPL	cg01934756;cg17105912;cg09793809
chr19	29217858	29218774	917	*	7	3.31812340740567e-07	1.04253165538473e-06	0.021185608979136	1.38087337438442e-05	0.0441111917620897	0.0203713729350282	NA	cg25267487;cg04546413;cg14983838;cg12756686;cg06920399;cg12667521;cg03161606
chr7	31409	31497	89	*	4	3.6589637449021e-08	3.53248179158689e-06	0.00369451776207706	1.65367179042583e-05	0.0973662859605882	0.0462975516359675	AC215522.2	cg23568068;cg05107246;cg15535638;cg20044143
chr6	13044965	13045047	83	*	2	1.13053572504373e-08	7.47499904041441e-06	0.00105217484444455	1.7627469915709e-05	0.0313840251520762	0.0305863046732794	PHACTR1	cg16684217;cg13562751
chr17	21226409	21226533	125	*	3	6.67550740885872e-09	1.0200408064984e-05	0.00144708245734334	1.83645304882205e-05	0.148497346519916	0.066123295035657	AC087294.1	cg05785424;cg13567725;cg02538829
chr5	346963	346987	25	*	2	2.46364553067963e-10	1.15144888301104e-05	0.000251233331629066	1.8418848084664e-05	0.043707859712801	0.0387269120343468	PDCD6-AHRR, AHRR	cg00731338;cg24980413
chr2	70484546	70484614	69	*	2	9.92391146228283e-09	8.27325031485163e-06	0.000976082623947721	1.90694270653624e-05	0.0194582784379678	0.0179941920517551	TGFA	cg21989299;cg12850242
chr4	183935060	183935233	174	*	2	5.28066027271845e-09	8.37994450025372e-06	0.000927532375365974	1.9127981042442e-05	0.0577397339326283	0.0488959801408509	STOX2	cg09768983;cg21391046
chr22	42524984	42525748	765	*	4	5.18768010698138e-08	6.35445014648349e-06	0.00327344970471185	2.02943257456317e-05	0.108721826909441	0.0549575789556699	NA	cg25452165;cg04692870;cg11881141;cg07016288
chr8	55087084	55087400	317	*	3	9.18802788339612e-08	4.78798663703728e-06	0.00511507750890054	2.06713125802086e-05	0.0496893542631378	0.0415626889788837	NA	cg11783602;cg06042504;cg20636351
chr2	240241154	240241218	65	*	2	1.84073257013755e-09	1.33045644716677e-05	0.000265701264073149	2.09840607406735e-05	-0.0521941391252052	-0.0335261065163942	AC124861.1	cg07673080;cg10639368
chr22	47134664	47135258	595	*	5	1.1353429934274e-08	6.33354220390891e-06	0.00499120876248846	2.12746946919879e-05	0.0363668363778019	0.024155648148854	TBC1D22A	cg05698090;cg25280287;cg13221624;cg17099656;cg16154810
chr19	51774377	51774592	216	*	4	1.59847966681946e-07	3.28349353253584e-06	0.00993529266033591	2.1674221605676e-05	0.0310058900884777	0.0257431704281663	FPR1	cg15497724;cg01718065;cg14884932;cg14724749
chr6	32363084	32363268	185	*	8	7.02210911361873e-09	2.22172300483762e-05	0.00546426897966829	2.43862950630205e-05	-0.136070250426956	-0.0434594811461858	TSBP1-AS1, TSBP1	cg02136066;cg12344564;cg24478695;cg10135747;cg09190656;cg20891116;cg08726004;cg02591634
chr2	132056590	132058031	1442	*	7	3.0199693886772e-07	2.18820553931809e-06	0.0183994505790331	2.4973791382148e-05	-0.249809226755858	-0.110569994093217	NA	cg14608722;cg06332335;cg20552012;cg07051654;cg02683731;cg00162952;cg25012739
chr7	44152238	44152548	311	*	3	2.64193708122989e-08	9.6113517025895e-06	0.00248266820653358	2.55114270788064e-05	0.2248955173883	0.113587470227219	GCK	cg06475514;cg18628255;cg07998236
chr2	131009324	131010115	792	*	4	1.72952816487528e-08	7.29711724711204e-06	0.00249470695209909	2.60525577125617e-05	0.0464545810344244	0.0255955821885076	ARHGEF4	cg19257464;cg14417784;cg15845998;cg15140721
chr1	18391262	18391290	29	*	2	3.82092049288167e-08	1.13639638477841e-05	0.0013489786312595	2.65659801460105e-05	-0.0388326905067787	-0.0381329872059936	NA	cg07262842;cg19726666
chr5	178547695	178548373	679	*	4	7.90297079895446e-08	7.36631306246693e-06	0.00405026016141496	2.66576638782433e-05	0.0692362119251773	0.046141227391741	COL23A1	cg19096358;cg09693926;cg10208897;cg02599361
chr5	81575173	81575199	27	*	3	1.69788632519673e-07	6.3652169530861e-06	0.00580502631606864	2.72477998627794e-05	0.132272506112279	0.0732386426774244	SSBP2	cg23081393;cg23106513;cg18035979
chr1	248100183	248101009	827	*	9	1.43868806477649e-07	4.10181314017718e-06	0.0203494217218844	2.72616688251962e-05	0.0303995825286798	0.0119514472542472	OR2L13	cg15595212;cg09506600;cg08861456;cg20434529;cg03748376;cg00785941;cg20507276;cg08944170;cg20433858
chr22	49447845	49448320	476	*	3	5.33792453470842e-08	8.08426250735455e-06	0.00314741124728196	2.77206140147298e-05	0.0734631755874356	0.0550082555988309	C22orf34	cg15706568;cg15192736;cg05132077
chr1	564471	564504	34	*	3	1.9975677048365e-08	9.49167823232734e-06	0.00184290621157056	2.77468019590443e-05	-0.252140818980217	-0.159513430782137	NA	cg25018832;cg26679879;cg22519184
chr10	15038045	15038349	305	*	3	3.93080249945332e-08	9.63153529547092e-06	0.00229608704377641	2.80722180111373e-05	0.0918311697150542	0.0666269946509014	OLAH	cg00964333;cg16345366;cg23997132
chr12	130765858	130766091	234	*	2	4.25965512025998e-08	1.22740456593868e-05	0.0013699313512601	2.85162662032052e-05	0.0543162603180557	0.0396328489263738	NA	cg11710851;cg14604444
chr13	20135942	20135998	57	*	2	4.64373222031639e-08	1.2276541694329e-05	0.00141358551582786	2.86566605556359e-05	0.0611302139565851	0.05884058472053	NA	cg23738842;cg05986831
chr5	56595105	56595244	140	*	2	5.13669509399658e-08	1.27278657826733e-05	0.00144623654528524	2.96937344477403e-05	0.0447486175218726	0.0332515262825826	C5orf67	cg21189527;cg19985056
chr5	33439794	33440240	447	*	3	5.93359639150144e-08	1.01918763898144e-05	0.00353721569750572	3.16970429814938e-05	0.053749484997937	0.0310710481804579	AC034231.1	cg02068164;cg03074968;cg26267481
chr15	26874098	26874363	266	*	3	1.73968831822008e-07	8.72686681559978e-06	0.00479450572806548	3.31127461215574e-05	0.0622289263029569	0.055705406345786	GABRA5, GABRB3	cg01251603;cg20085925;cg14859324
chr12	2017093	2017134	42	*	2	6.43466093160747e-10	2.58832481924327e-05	0.000252794959356231	3.43376668254356e-05	0.066788729468765	0.0471018977133785	CACNA1C	cg11957400;cg24856673
chr8	145162905	145163136	232	*	3	4.98678531237094e-08	8.6191042689921e-06	0.00647298703959352	3.62822470862966e-05	0.0306932097185062	0.0277830387696427	NA	cg07195118;cg26272248;cg06239191
chr14	104644850	104645063	214	*	3	3.60810155658994e-09	0.000127932491614811	0.00108983419020747	3.79410206884102e-05	-0.0495644896487301	-0.034529188280307	NA	cg04257913;cg12924430;cg01820213
chr17	18023971	18024636	666	*	2	2.43474495454423e-08	1.90716196268205e-05	0.000864615854936055	3.83551892482371e-05	0.140846439280868	0.126777558156818	ATPAF2	cg04398451;cg20670488
chr12	86230675	86230957	283	*	3	4.41551441152805e-09	2.73243180744896e-05	0.000513163521061692	3.879047291174e-05	0.0659838789631366	0.0377179151657749	MGAT4C	cg10199490;cg19622623;cg18827107
chr17	2977135	2977155	21	*	2	3.1094626615702e-09	3.1559809505369e-05	0.00025303673176887	3.97800678044399e-05	0.0860878018175404	0.0834293409003179	RAP1GAP2	cg13807553;cg21297586
chr4	640348	640503	156	*	2	3.22003113311484e-08	1.95234530636907e-05	0.000938361895015898	3.98220059671854e-05	0.098980983946505	0.0729322070248676	PDE6B	cg26693817;cg11229771
chr6	28830902	28831109	208	*	2	1.2969684755268e-07	1.82867612111689e-05	0.00174984890381378	4.21746187654386e-05	0.0622350111363741	0.0471597471190362	NA	cg16677399;cg00903577
chr10	131989784	131989849	66	*	2	6.78853689432535e-08	2.0484190455666e-05	0.00117465820279334	4.3440505961168e-05	0.0740161274635679	0.0542976292436202	NA	cg26187194;cg11372818
chr8	6118526	6118575	50	*	2	1.13819140545823e-07	1.95814358555327e-05	0.00159977992311431	4.41658973809083e-05	0.0455347073739676	0.0414853771178509	AC009435.1	cg23982568;cg18119380
chr11	82115128	82115222	95	*	3	4.46528865740613e-07	1.16601544680828e-05	0.00690654978971395	4.76887778578238e-05	0.0815951965320698	0.0692197716691615	MIR4300HG	cg00322261;cg03574471;cg24483346
chr1	150898392	150898437	46	*	2	7.10529400313192e-08	2.32481094538772e-05	0.00118690097746207	4.8513515039153e-05	0.0392685291797771	0.0258770083647424	CTXND2	cg15441434;cg10589385
chr17	22051109	22051566	458	*	3	1.05243322633067e-07	1.69013964372361e-05	0.00274361088428982	4.94560230046858e-05	0.0675326624805404	0.039411775322781	NA	cg15022313;cg24004178;cg17786496
chr2	1801628	1802045	418	*	2	2.51861726141511e-07	2.27483107933987e-05	0.00193709523388374	5.19865620491652e-05	0.0472728937944166	0.0383122142354242	AC093390.2, MYT1L	cg21862353;cg26094651
chr6	28447087	28447115	29	*	3	1.17031108024953e-07	3.51334801793905e-05	0.00252235792057627	5.42078464501949e-05	0.0679588313039598	0.0422299858363307	COX11P1	cg26968378;cg12584458;cg21903646
chr1	157248566	157249163	598	*	3	4.66727673249041e-07	1.93994568896587e-05	0.00403733180863334	5.52447764785348e-05	0.073933161319289	0.0591688540615776	NA	cg26300672;cg18938392;cg03520254
chr2	8785262	8785728	467	*	3	9.92391146228283e-09	7.39704546594146e-05	0.0018277264366777	5.56777776078641e-05	0.115263147147802	0.0671779946666783	KIDINS220	cg03538480;cg08694618;cg06039387
chr5	154070325	154070373	49	*	2	2.26157633104293e-07	2.4653286348433e-05	0.002051203980428	5.63228909269626e-05	0.137613707219693	0.112170829458521	MFAP3	cg05191217;cg12924302
chr20	18485171	18485519	349	*	4	5.19329077746827e-07	1.79249533486947e-05	0.00926099001443831	6.01860263076482e-05	0.0306061775518325	0.0253810516487573	RPL21P3	cg05373875;cg06985868;cg13813388;cg18837588
chr18	44561718	44561725	8	*	2	1.90350549784135e-07	2.82577933440926e-05	0.0019288173587568	6.2874900279882e-05	0.0216737749356574	0.0191664792401537	LINC01478	cg16053920;cg24883732
chr5	74908125	74908170	46	*	3	1.07015092796163e-07	5.97776818096997e-05	0.00224295386698584	6.31952963406462e-05	0.0810525108721834	0.0528819872142503	NA	cg02573091;cg19683494;cg00601450
chr13	114964101	114964125	25	*	2	2.4538183966996e-07	3.00387292751864e-05	0.00176454187353626	6.52832186112135e-05	0.0774580973596258	0.0529815117638433	NA	cg24126612;cg03120147
chr8	143751709	143751796	88	*	3	1.7327379702447e-09	6.0761056357246e-05	0.000380150253264295	6.63991040745826e-05	0.0172067644869211	0.0104669171456295	IQANK1	cg21941354;cg03089370;cg10596483
chr10	44223934	44224014	81	*	2	7.68076172773969e-08	3.85825952586306e-05	0.000896351562410788	6.92898794581736e-05	0.0506297795058648	0.03639335967491	NA	cg26132114;cg24530234
chr7	157754600	157754746	147	*	3	2.62191722905238e-08	6.1843992925404e-05	0.00106087129429664	7.04372573010383e-05	-0.0944414552837535	-0.0522411636265864	PTPRN2	cg18311871;cg16609021;cg11072645
chr19	53088327	53088551	225	*	3	7.06043446841095e-07	1.92476282881723e-05	0.00616301657622841	7.10373990801424e-05	0.0906646478484458	0.0660967325673499	ZNF160	cg01052294;cg02805814;cg08606748
chr4	155703070	155703138	69	*	2	4.70553702748019e-07	3.55554396105362e-05	0.00234808469141422	7.94903719690661e-05	0.0334122426654573	0.0244392299379634	GUCY1A1	cg05914674;cg00137234
chr19	58728390	58728865	476	*	5	1.1645417929514e-06	1.4607558514846e-05	0.0166997008375975	8.1392760662093e-05	0.0243498753248614	0.0167975815406315	NA	cg18251449;cg08095654;cg05641656;cg20285546;cg04752716
chr8	2591207	2591411	205	*	2	4.98193851369744e-07	3.62656648427009e-05	0.0024709512174474	8.15661594373786e-05	0.0850034827423097	0.0641908163740265	AC245123.1	cg04671734;cg08242633
chr21	30396327	30396586	260	*	4	6.62583820380097e-08	6.48975343361099e-05	0.00241561681201719	8.32345820442482e-05	0.059253546264938	0.0384577139160709	KRTAP13-1	cg23403192;cg24751378;cg22619267;cg03117949
chr1	161349006	161349116	111	*	2	3.16789067067242e-07	4.00894168950466e-05	0.0017219483209344	8.32923293000455e-05	0.0447889206386624	0.0340108746393246	SDHC	cg02954704;cg25597117
chr12	7781004	7781431	428	*	5	3.8290397852419e-08	0.000178067027513078	0.00514989714969214	8.36150877290268e-05	0.0720420801909943	0.042254077421217	NA	cg16874583;cg10578777;cg14906510;cg25828445;cg09651654
chr22	46285638	46285682	45	*	2	3.09632119163098e-07	4.60254982351409e-05	0.0015263843021068	9.12359583106065e-05	0.0843183158292228	0.0726109407659644	TTC38	cg12301347;cg15236483
chr19	51330265	51330299	35	*	2	5.88083798780444e-07	4.21178711858576e-05	0.00228745054294207	9.17501939164607e-05	0.0574700542200188	0.0548130074275937	IGLON5	cg15116481;cg18254983
chr10	19778006	19778008	3	*	2	6.1690110668934e-07	4.27063026298379e-05	0.00234396281533545	9.32689573422535e-05	0.0120342165164969	0.0106398051567432	MALRD1	cg16440591;cg17177536
chr11	118842413	118842484	72	*	3	3.95894252630387e-07	3.89994445505884e-05	0.00265267544053641	9.36091647650104e-05	0.0413155200998587	0.0316329061412375	NA	cg07780348;cg24766553;cg05940452
chr4	190731885	190732196	312	*	2	1.0781871815615e-07	5.44419784353512e-05	0.00106266886466068	9.57672768207782e-05	0.112736710322517	0.101324148616815	NA	cg00936904;cg05262382
chr1	198127992	198128390	399	*	4	5.20619681016893e-09	0.000721722794465449	0.00124158307262462	0.000101092503837633	0.0419771582156106	0.027394022150572	NA	cg03946186;cg19433037;cg23237225;cg12092932
chr19	2784733	2785107	375	*	2	4.61985523468877e-08	6.85257431893767e-05	0.000779702061407792	0.00010478743990905	0.0404036608949091	0.0246545647748396	NA	cg14766884;cg06609049
chr4	187125413	187126114	702	*	3	2.29974979517261e-06	4.92497583148822e-05	0.00353221121546028	0.00010766684197135	0.0385321815901875	0.0258083674042215	NA	cg11969330;cg09526685;cg23442198
chr5	179740743	179741120	378	*	4	1.56079584824187e-06	2.31818287535731e-05	0.0108301064286452	0.00011385031503704	0.11528736760701	0.0430435667324817	MAML1	cg23221052;cg13944838;cg23248424;cg02891314
chr19	42811035	42811173	139	*	3	3.23075451757493e-07	5.88829410198583e-05	0.00197654973666662	0.000115568783982686	0.0399242890861912	0.0331344152755769	PSG8	cg01127878;cg08835342;cg19302410
chr7	158905015	158905536	522	*	3	3.28592520043994e-07	4.98302580966674e-05	0.00267406126018613	0.000119699249454669	0.0645605001349352	0.0557534822194219	DYNC2I1	cg05554000;cg23016068;cg08479516
chr9	140173956	140174272	317	*	2	1.20915560968358e-06	5.8038270545117e-05	0.00304295296694674	0.000127553396837899	0.0759438001333304	0.0577889553100681	NA	cg02219116;cg13754915
chr9	90621637	90622205	569	*	3	3.95027725799434e-06	3.99212847392669e-05	0.0082219753230549	0.000136316280998001	0.0330327981476327	0.0217665583716916	DIRAS2	cg05115664;cg01400671;cg14251009
chr20	59542578	59542589	12	*	2	1.0044004375967e-06	7.53661835757539e-05	0.00195934057965848	0.000145784327587213	0.0322409962620927	0.029983115676107	NA	cg21158163;cg19181528
chr8	43132125	43132451	327	*	3	2.67353200599014e-06	4.47085302627647e-05	0.00780970839714222	0.000146204565797683	0.055055686975085	0.0388257056127794	NA	cg06529685;cg06043048;cg04880091
chr7	64043012	64043193	182	*	2	1.72006408998844e-06	6.70055099023093e-05	0.00345728586412753	0.00014781205297435	0.0688773091059676	0.0602989231176465	NA	cg07063559;cg19103175
chr17	4487099	4487125	27	*	4	3.70218726315885e-06	3.48503288105894e-05	0.0158574445074004	0.000162531200369835	0.0332754050135478	0.0254606039227636	SPNS3	cg24135491;cg18102738;cg05992628;cg13375589
chr5	177614205	177614382	178	*	3	1.18870867385461e-07	0.00220748789544114	0.00203334052512317	0.000163434079086096	0.0886302499594341	0.0498812944096325	AC139795.2	cg13600420;cg19462976;cg25583180
chr1	19110562	19111089	528	*	6	7.2394115598827e-08	5.42859178931035e-05	0.00410803881507056	0.000168256948590768	0.0590230703814179	0.0278340259475975	UBR4	cg00591646;cg13786083;cg00440468;cg19637330;cg26220594;cg14856563
chr9	130955135	130955436	302	*	3	3.7865892113314e-06	4.77961572753334e-05	0.010167071303224	0.000173299939353197	0.0234640188777645	0.0165982013039321	NA	cg10071929;cg13642260;cg09976142
chr3	46759096	46759588	493	*	7	9.77952655018996e-07	8.33396862894459e-05	0.0115765626135079	0.000173890649228831	0.0623249801555174	0.024361472999451	AC109583.1, AC109583.4	cg19875656;cg13303179;cg02834909;cg19668234;cg01788113;cg00817731;cg17460445
chr17	60216199	60216633	435	*	2	4.73580633026218e-07	9.98495940294672e-05	0.0016212061459751	0.000174860833559654	0.114869930226995	0.0672627202947391	USP32	cg01781617;cg19101998
chr15	30336915	30337875	961	*	5	3.02915218405852e-09	0.00814270927549682	0.00176020452695364	0.000182558593485193	0.0768881494863779	0.0309989296631767	NA	cg13176198;cg04523090;cg14398295;cg24577167;cg09553981
chr19	12377078	12377156	79	*	2	2.48654242532584e-06	9.86887602759155e-05	0.00279558102779187	0.000197856883947788	0.0311213427240966	0.0299226311263741	NA	cg01418618;cg10372770
chr3	39543776	39544326	551	*	4	8.20697277719266e-07	6.54535383690069e-05	0.00596316582664342	0.000198426953307189	0.0392500420495913	0.0275246088917882	NA	cg11235602;cg02750792;cg05983061;cg24050474
chr21	44105265	44105474	210	*	2	8.38105665574199e-08	0.000193003307433232	0.000576014915561331	0.000198945588789208	0.121181131043634	0.0708301171497051	TRAPPC10	cg23590273;cg16784985
chr19	50961752	50962411	660	*	3	2.69216705382276e-06	0.000111194041525742	0.00520328053585654	0.000212463787216966	0.0943232932571545	0.0561718797491019	AC011483.2, KLK6, AC011483.3	cg11430371;cg17071417;cg10687087
chr17	33759512	33759573	62	*	2	3.11467380734566e-06	0.000109600012063981	0.00290131783592932	0.000217852242854556	0.0138378208085279	0.0124281748751759	ASIC2	cg03251655;cg19963856
chr13	20717346	20717597	252	*	4	2.76583709719158e-06	5.65540871846799e-05	0.00849590825401926	0.000218461463706957	0.0596234101073414	0.0462450347349551	IL17D	cg15344726;cg22579841;cg26013143;cg12428416
chr6	31650735	31650786	52	*	3	1.87934476456579e-06	0.00014245122545018	0.00385942463555317	0.000222773158150472	0.039146099592917	0.0280603462677532	BAG6	cg07455790;cg05857999;cg02389040
chr7	149484798	149484985	188	*	3	5.28173471379586e-06	6.73715689608869e-05	0.00908974587319131	0.000224082646777931	-0.0806378093500482	-0.0434348464203184	ZNF746	cg16516272;cg01996567;cg00867835
chr10	834378	835505	1128	*	5	4.99857099569178e-06	7.43788888831403e-05	0.0144323116533448	0.00023046166907049	-0.053509444599621	-0.0291832465751883	LARP4B	cg02700194;cg10017260;cg09361094;cg10556349;cg20503657
chr2	131046122	131046551	430	*	4	2.27815324963248e-06	8.54134068907155e-05	0.0078827298996281	0.000231220063913487	0.0679988142312391	0.0443654345500618	ARHGEF4	cg14013597;cg14902204;cg04289314;cg15473092
chr15	69222988	69223368	381	*	3	3.01080505363917e-06	8.23330586974301e-05	0.00821332489470336	0.000231988844568004	0.0973439202421159	0.0549466528192254	GLCE	cg14554415;cg09886641;cg07775813
chr11	132951838	132951950	113	*	3	7.65316128304876e-06	6.44306388144675e-05	0.0128640899817979	0.000237596601303077	0.0770793598891975	0.0431389840520935	OPCML	cg24829292;cg22629528;cg26283170
chr10	2543474	2543763	290	*	2	4.51805437897384e-06	0.000115444360732256	0.00430396481750481	0.000246594918902888	0.0499430458260399	0.04533430956283	AL713851.1	cg18171855;cg15501526
chr3	44727518	44727767	250	*	3	3.86206611647874e-07	0.000790104411614133	0.0026825958395913	0.000249707320189292	0.0528870777968812	0.0299559724156551	NA	cg25382503;cg15337196;cg27089330
chr7	135413023	135413099	77	*	2	4.32822632406108e-06	0.000119989448372841	0.00394117502770045	0.000250697090638432	0.0520009331102419	0.0468995578899264	CNOT4	cg25963505;cg23715104
chr22	17229581	17229660	80	*	2	4.03170819609992e-06	0.000129543418597664	0.00317687150429006	0.000255712115444541	0.098077914030973	0.06593088256976	ADA2	cg04213959;cg03067190
chr6	37321149	37321337	189	*	2	1.73786961841957e-06	0.000156944638094758	0.00183918298926574	0.000259481570874869	0.0514575175355438	0.0373778084286638	TBC1D22B	cg04621103;cg01907837
chr11	405846	406019	174	*	4	3.44850826200694e-06	0.000161053878378789	0.0117687412110207	0.000266139622218775	0.0525904210751848	0.033605219640047	SIGIRR	cg12036817;cg12072972;cg17376853;cg11364895
chr7	765833	766119	287	*	4	2.12654907792553e-06	0.000229249713514397	0.00871824640337225	0.000268009834097177	0.0604285948460585	0.0211336498337224	DNAAF5	cg22624116;cg11064039;cg06242242;cg05729249
chr2	210074020	210074359	340	*	3	6.37783822753741e-06	8.89507212910747e-05	0.0106070580539885	0.000278896931392437	0.0474341017529883	0.0353846966175544	KANSL1L	cg20296298;cg09336323;cg26685596
chr5	125929591	125930496	906	*	4	3.59144852248604e-07	0.000157411226774264	0.00400552904582387	0.00028428282696557	0.0693261822430015	0.0392450171225304	AC116362.1	cg18211686;cg22547559;cg25476565;cg05689600
chr5	102898463	102898729	267	*	7	3.4246405989191e-07	0.000663496891439598	0.00732656574693116	0.000285961146468614	0.0737928090915953	0.0182619511809348	PAM	cg02976617;cg13665998;cg03073264;cg06105925;cg20279471;cg09166085;cg07655627
chr6	170732253	170732353	101	*	2	5.00047136576373e-06	0.000142820634950252	0.0037573497548957	0.000287899388588676	0.0428629776123233	0.0343696880655897	AL672310.1	cg18217622;cg07257824
chr10	134144355	134144401	47	*	2	6.00465205475125e-06	0.00014632179621192	0.00407000168324095	0.000298821846155298	0.0288960748551797	0.0247324687905647	NA	cg10200298;cg07962783
chr19	36265674	36265818	145	*	3	3.72150965369167e-06	0.000162069914662434	0.00398642674611743	0.000329373926554893	0.113621117127206	0.0667132564268328	LINC00665	cg09584492;cg18805164;cg00485301
chr2	132587079	132588170	1092	*	3	2.91361840715818e-08	0.00116747289836099	0.00158676179112504	0.000337933168442381	0.0374238099526795	0.0232816091608309	GPR39	cg04947680;cg17977184;cg22478447
chr17	4804674	4804838	165	*	2	9.4737405529869e-07	0.000284323082105385	0.00110181301489539	0.000339169651831062	0.0327988010602136	0.0245762875849468	AC233723.1	cg10553748;cg09495303
chr2	26401598	26401640	43	*	2	7.7753945895891e-06	0.000172091877866922	0.00419211454052342	0.000344889229869792	0.031295052032276	0.024052236838625	NA	cg04902443;cg22920501
chr17	45401733	45402355	623	*	3	1.28953037165395e-05	0.000100810767009411	0.0134871387424303	0.00034625391451613	0.0810140097336223	0.0383358958890143	ARHGAP27	cg25173405;cg08085267;cg20676602
chr15	66947392	66947617	226	*	4	1.07139012816844e-06	0.000830652774433123	0.00434654972376148	0.000359489994550929	0.0179161536894325	0.0105173047182445	LINC02206	cg09827761;cg25481157;cg26099834;cg05406088
chr7	1209495	1209562	68	*	2	2.06428599748707e-06	0.000282733173827332	0.00133959762841577	0.000364015837605084	0.0238199531596643	0.0182455573772708	NA	cg03188948;cg18402987
chr7	949154	949390	237	*	2	1.74725564334975e-06	0.000285638778760562	0.00147474162471066	0.000379932740483431	0.0271141887570229	0.0221583776288074	ADAP1, COX19	cg19665696;cg14597098
chr20	43378669	43379437	769	*	4	3.18018679705314e-08	0.000866087277673813	0.00368801484487101	0.000380942364909697	0.0736463651209301	0.0337849543380406	NA	cg05927579;cg25301532;cg17848838;cg09357268
chr10	96123085	96123172	88	*	3	1.46539306638031e-05	0.000120925596712885	0.0128568389212564	0.00038730336703731	0.0459927396692658	0.0319745448567539	NA	cg11380830;cg07889765;cg08923894
chr15	24672285	24672531	247	*	2	1.46732330112217e-06	0.000317984618909119	0.00132361715627333	0.000394272633591833	0.0313266638147035	0.0220968322560735	PWRN1, AC090983.2	cg08449389;cg26708976
chr19	53540845	53541287	443	*	4	9.77450033243463e-07	0.000505057423127695	0.00453628475918468	0.000396549084737711	0.0201999555742088	0.0114503931072041	ZNF331	cg17509563;cg07962338;cg02758612;cg05294813
chr8	58192502	58192883	382	*	3	6.41817311410165e-06	0.000188002107241829	0.00642054918122028	0.000413796286714662	0.0945227490686851	0.0576608322483336	FAM110B	cg22535103;cg24829409;cg05313129
chr6	29404724	29404733	10	*	3	1.65711537496681e-05	0.000136835581741894	0.0129026012199144	0.00042248564396441	0.103194973679159	0.0941079931201427	OR5V1	cg17512539;cg02270518;cg15148691
chr8	1764618	1764878	261	*	2	1.4507326802242e-05	0.000201199464529187	0.0061676604776158	0.000425762564201149	0.0380224468170371	0.0312806548332899	CLN8, AC019257.8	cg11539066;cg06742077
chr11	131630593	131630648	56	*	2	1.31092176167802e-05	0.000214544957887332	0.00540899631055691	0.00043840729040685	0.0305672998077818	0.0230185979318436	NTM, NTM-AS1	cg18009484;cg15277677
chr13	50194554	50194643	90	*	2	1.49394464639247e-05	0.000228888496797441	0.00559549312331471	0.000466392608250752	0.0228740088903311	0.0172805219932599	DLEU1	cg08779649;cg03651054
chr1	75590960	75591353	394	*	3	1.04584889701758e-12	0.0096932877571239	0.000102427468317708	0.000466505378663554	0.045199290476294	0.0206464656577137	SLC44A5	cg01540595;cg01066472;cg00325531
chr2	132513070	132513458	389	*	2	3.2757845327882e-06	0.000316772543967953	0.00254263358787008	0.000493974380642058	0.0844096257767237	0.0745059233925096	GPR39	cg06685021;cg27169713
chr8	144278589	144278790	202	*	3	3.05759950238392e-06	0.000767725919515083	0.00370548580903125	0.000502634381988916	-0.0996692254455735	-0.050958645803598	BOP1	cg01444051;cg13453110;cg06990782
chr13	113540512	113540557	46	*	2	1.3914208448418e-06	0.00058084673991392	0.000929063533817294	0.000510357524297513	-0.0415054854839716	-0.0312553140721934	TMCO3	cg11462099;cg26666292
chr7	4305042	4305061	20	*	2	8.4557421206281e-06	0.000352767096603096	0.00242688250059145	0.000528167294552875	0.0336194960270601	0.0213836149068648	NA	cg20597403;cg12190994
chr14	21191754	21191859	106	*	2	1.4977112204539e-05	0.000291586674663097	0.00433176818026274	0.000538054800290004	0.0458823750079369	0.0329952831433356	NA	cg20581874;cg26393629
chr6	159360073	159360209	137	*	2	9.59382558839374e-06	0.000343355217937266	0.00278331091902457	0.000540641786127744	0.0354702027968291	0.0259939080676529	AL357832.1	cg16073143;cg18373855
chr10	27541418	27541626	209	*	2	1.71802956173164e-05	0.000272155552358383	0.00571794005421459	0.000542281310432987	0.0706209830612463	0.049150358160309	RAB18	cg15469871;cg03848129
chr12	131622584	131622739	156	*	3	3.20543756662598e-05	0.00017480597646842	0.0166881769330801	0.000574771405217058	-0.0290395162328895	-0.0208820309127558	AC117500.3	cg26922917;cg07635485;cg01056242
chr16	857454	858205	752	*	5	9.36867632696973e-08	0.000403689247050472	0.00223285961356472	0.000575909511387296	0.0319532969499381	0.0155918187072779	AL023882.1, LMF1	cg02407415;cg06531573;cg03749207;cg14223671;cg08395793
chr19	54369681	54370209	529	*	3	5.7565796762565e-07	0.0289581256045746	0.00340033369871534	0.000612435241220154	0.0213567590867303	0.0136417139620872	LAIR1	cg03585419;cg19717326;cg21324854
chr8	144360667	144361315	649	*	2	7.25164191362647e-05	0.000298268983456425	0.00753860487507096	0.000620339466278995	0.059885777058876	0.0466403552456268	SLC52A2	cg13459244;cg03894796
chr15	27083993	27083996	4	*	2	2.83952644578835e-05	0.000301193566649338	0.00738093750618249	0.000622951936654157	0.0208459679494767	0.0189154752335353	GABRG3, GABRG3-AS1	cg25070075;cg02633068
