seqnames	start	end	width	strand	no.cpgs	min_smoothed_fdr	Stouffer	HMFDR	Fisher	maxdiff	meandiff	overlapping.genes	probes
chr19	3573543	3574625	1083	*	7	1.19498312021914e-07	6.44036626257435e-05	0.0158827576996799	7.2200118979847e-05	0.0697658226504639	0.0191300293647574	HMG20B, MFSD12	cg03603642;cg12946225;cg16584020;cg08167722;cg11615066;cg05261702;cg09996240
chr7	27150031	27150598	568	*	5	2.40377347598328e-07	1.1367533573067e-05	0.0162457888131897	7.76547884158502e-05	0.0539607364400563	0.0371691373001804	HOXA-AS3, HOXA3, AC004080.6, HOXA6, AC004080.5	cg09591524;cg02439266;cg09144964;cg07522913;cg02693607
chr18	43678583	43678954	372	*	5	2.02074322906554e-07	1.32019339526305e-05	0.0123510760203732	7.80173235933605e-05	0.0368182737203429	0.0141577698338295	NA	cg22283488;cg24047351;cg23376861;cg14735734;cg03038791
chr1	38477921	38478650	730	*	14	8.97653928468399e-11	0.00064671901364846	0.0150795451691867	8.01992616008859e-05	0.0254536123572021	0.00578432226294474	LINC01685	cg11425754;cg17428744;cg10888390;cg16227703;cg25667659;cg15504459;cg06175512;cg08909930;cg00716675;cg21319745;cg25616684;cg03773352;cg06452576;cg25386745
chr6	24357816	24358683	868	*	10	1.08502764017604e-07	7.87467052331301e-05	0.0215373919766036	8.11210597469273e-05	0.0377019950676954	0.0117246029688584	KAAG1, DCDC2	cg14069965;cg03960072;cg04515001;cg10329683;cg05347898;cg16306115;cg07791578;cg07054208;cg04945158;cg16427109
chr17	56564131	56565286	1156	*	3	9.38606507157638e-07	2.7064331000944e-05	0.00538108076211322	8.14270541261493e-05	0.0459368057582137	0.0356405425654262	NA	cg23773581;cg20464360;cg27366766
chr6	30028582	30029232	651	*	25	2.92226897460802e-10	2.49145799348858e-05	0.0678272046024237	8.27309811579007e-05	0.0279370249988578	0.00810672662004793	ZNRD1ASP	cg05382797;cg21793016;cg04095971;cg09247880;cg12909005;cg11216845;cg12389025;cg14462343;cg02649933;cg00154746;cg00666294;cg05636177;cg00609363;cg21759797;cg02383089;cg06013735;cg22408278;cg07481734;cg17994050;cg10680836;cg16870358;cg01716083;cg27023654;cg19919007;cg01382504
chr16	68298504	68299128	625	*	5	4.35789952311931e-08	7.25942452939622e-05	0.00824071732382082	8.81025117012195e-05	0.0746138491636917	0.037097678511387	SLC7A6, SLC7A6OS	cg07925823;cg09194755;cg16859906;cg06305340;cg10049535
chr6	30737007	30737068	62	*	2	2.33442710853438e-07	4.04936686378356e-05	0.00251614882849616	9.0131858339547e-05	-0.0435790719160431	-0.0414369677188214	FLOT1	cg14129735;cg20873416
chr15	66913963	66914425	463	*	3	8.93571422016641e-08	4.19820521436423e-05	0.00376605866673449	9.19951888217976e-05	0.0306799362735593	0.0238254413584192	NA	cg03123448;cg08353973;cg19406036
chr22	47159009	47159188	180	*	3	1.31227845388421e-07	4.65791996073344e-05	0.00315142892635172	9.20797604126777e-05	0.0709334135135647	0.0388650918257348	TBC1D22A	cg00868428;cg01725704;cg02150231
chr12	46767928	46767943	16	*	2	2.33389283269614e-07	4.45074125830856e-05	0.00212445787201639	9.49363249715079e-05	0.0195095828910532	0.0145047058984971	AC008014.1, SLC38A4	cg21563683;cg27491190
chr6	87646387	87646462	76	*	2	2.68348477354089e-07	4.71002181948686e-05	0.00232360467474034	0.000101379094503822	0.0671286620342755	0.0490582039410303	ORC3	cg09096541;cg15888097
chr1	190445000	190445262	263	*	5	3.33989551731847e-07	2.21564271530351e-05	0.0121948148038894	0.000102675448838734	0.0153198258534227	0.00897064060390202	BRINP3	cg27635797;cg10006933;cg23563684;cg10316490;cg20710502
chr1	247275326	247276096	771	*	12	1.11294831106898e-08	3.13223461827501e-05	0.0466857828214269	0.000103851369300724	0.0416275670557473	0.0136649784086937	NA	cg18174258;cg23695504;cg25549141;cg00821073;cg12181101;cg12432038;cg15236082;cg11316386;cg17885487;cg02578321;cg22446000;cg19623519
chr13	27883202	27883302	101	*	2	2.92345495617489e-07	4.65134972450261e-05	0.00284933136564143	0.000103916914192896	0.0564393535950044	0.0524824316965704	PLUT	cg13548313;cg02565196
chr7	150755834	150755981	148	*	3	1.72390720959862e-09	0.000272999472566386	0.000571552172710843	0.000103967841158196	0.0332027498723026	0.0210011711515499	NA	cg15879755;cg02723617;cg27384352
chr19	55815941	55816212	272	*	3	4.41609498057835e-07	3.17400911645916e-05	0.00645623375310658	0.000103999368887126	0.0814559088053057	0.0639668245318321	NLRP11	cg17653972;cg27380724;cg08199563
chr5	138730783	138731172	390	*	3	8.42476390029366e-08	5.92372146017509e-05	0.00312901818308397	0.00010979985563368	0.137989070636427	0.0740587760652623	CTNNA1	cg15911153;cg18796287;cg10153921
chr5	180531288	180531373	86	*	2	3.29853849600648e-07	5.51172224496347e-05	0.00221977668954234	0.000115039976871727	0.018446544890753	0.015552543052769	CNOT6	cg05849109;cg25615184
chr7	157292018	157294107	2090	*	7	2.0039927259145e-07	0.000125422826913005	0.0117487598741805	0.000115845873114204	0.0652667004367048	0.0135553092022955	NA	cg21304619;cg20873686;cg06209383;cg08126383;cg11768476;cg04156418;cg06076350
chr21	37851847	37853516	1670	*	10	8.06128560193924e-07	0.000108923053801422	0.0257805133706558	0.000118188087051028	-0.0811244888132733	-0.0314485116120318	KCNJ6	cg02417033;cg11099899;cg07057320;cg11628880;cg00071554;cg11664818;cg15310162;cg25337674;cg23808704;cg16865442
chr6	30881464	30882358	895	*	34	6.5998877185194e-12	0.000233197413548636	0.0257377835623452	0.000119107108716704	0.0381117956123262	0.00752565846218358	DDR1	cg12433575;cg10661769;cg09424348;cg15080939;cg05267955;cg18261909;cg27650171;cg16555181;cg02186769;cg26860970;cg05103231;cg00649377;cg24517380;cg16914989;cg09723781;cg27550606;cg18411800;cg06693277;cg11571001;cg16257334;cg11959708;cg25602049;cg05894653;cg19104656;cg25005633;cg00526088;cg19331040;cg05853013;cg27172893;cg13495347;cg01321872;cg25809410;cg26467571;cg27525647
chr6	6724955	6725495	541	*	4	9.59142852206935e-08	7.56693990634946e-05	0.00411596778537084	0.000122578111735141	0.0238289801821704	0.0108829329350051	AL031123.5, AL031123.1	cg10894806;cg01261939;cg23260754;cg04943129
chr10	102806871	102806933	63	*	2	5.67499729851727e-07	6.27152006122107e-05	0.00322399462490779	0.000137849838503061	0.0391056087017002	0.0384036500519597	WBP1L	cg04270401;cg24067118
chr2	172974138	172974217	80	*	2	5.79307992699069e-07	6.32350392447398e-05	0.00335058128176978	0.00013976360267835	0.0197274140929839	0.019002195594346	RAPGEF4	cg11557618;cg21667367
chr10	35104348	35104582	235	*	3	4.08824418762386e-07	5.92170803542836e-05	0.0056252864260209	0.000141922144792037	0.0348529016092829	0.0248224808906378	AL392046.1	cg25098002;cg27500214;cg26559511
chr6	30181302	30181877	576	*	17	5.9208196167612e-09	0.000133300041646621	0.0424677196868476	0.000148841963501046	0.0255043763570623	0.00662297994465683	NA	cg09084877;cg23055081;cg24243375;cg10037053;cg14694232;cg04419740;cg13396830;cg03368643;cg18241904;cg21273027;cg18841691;cg11286977;cg04785838;cg19397765;cg11980090;cg08230118;cg15018282
chr6	15148657	15149029	373	*	2	6.53517645402034e-08	9.35849977723563e-05	0.00113283379649526	0.000149817573198683	-0.132913020151811	-0.0822013812183147	NA	cg17852514;cg07124919
chr7	134639277	134639303	27	*	2	6.94758285250336e-07	7.14865413746443e-05	0.0029740710200883	0.000152203551322235	-0.0540379234269926	-0.0427041834492619	NA	cg15128842;cg26551894
chr8	22550829	22552238	1410	*	9	1.18280649066266e-07	6.78040293125955e-05	0.00737128097419803	0.000157941139698642	-0.0156579614167058	0.00454096643819416	SORBS3, AC087854.1	cg19738653;cg13259811;cg18874378;cg07964178;cg09607471;cg10063961;cg25811575;cg06412523;cg09431913
chr17	27899259	27900384	1126	*	7	1.3204357697872e-09	0.000293190867199613	0.00841087058220534	0.000164317805244358	0.0597844161075929	0.0261489004130552	NA	cg13381498;cg18618017;cg22141459;cg06772580;cg05877788;cg04498198;cg04965167
chr19	8590567	8591776	1210	*	4	2.10739563587553e-06	6.11018111983893e-05	0.00583072680097399	0.000168485988974603	0.113829859310792	0.0455225778132769	ADAMTS10	cg22568423;cg22987448;cg05905531;cg08283130
chr16	88869801	88871329	1529	*	8	1.34700960390657e-06	2.41831335196315e-05	0.032303934887976	0.000192959590224184	-0.0183103248569941	0.00419354130049217	NA	cg14227086;cg06604811;cg07565236;cg02115850;cg08975560;cg09222327;cg02327464;cg08255475
chr13	100630688	100632351	1664	*	6	2.45802557546593e-08	0.0011769535077498	0.00772041664409054	0.000196150115435639	0.0100082825245303	0.00533290248504131	TMTC4	cg11622324;cg17933512;cg25962735;cg21237345;cg18656829;cg09138609
chr19	10403862	10403936	75	*	3	1.98270599761774e-06	5.93077576991989e-05	0.00944984151944332	0.000203448179791903	0.0361029175839933	0.0345086304850717	CDC37	cg22910295;cg10604476;cg21994045
chr13	111768474	111769081	608	*	4	2.66285849698868e-07	8.18480312868662e-05	0.00886298142722717	0.000216843877449208	0.154775271371175	0.0505119431731322	NA	cg07959338;cg07968493;cg18541421;cg25920909
chr4	74486668	74486675	8	*	2	1.65868418954864e-06	0.000100973099713671	0.00426434895620222	0.000219193605458192	0.0918693406558698	0.0904602211421805	NA	cg16408267;cg15779586
chr10	18999145	18999425	281	*	4	1.29609430607993e-06	7.72610671989478e-05	0.0145443810898424	0.000225405369522934	0.0573842268856854	0.0338142803682245	NA	cg17517709;cg05219051;cg09113440;cg04387820
chr4	3873555	3874143	589	*	5	1.04894962780598e-07	0.00280084698785005	0.00764181048719394	0.00023266822440779	0.0160908210076677	0.00935977055460233	NA	cg23831328;cg03098159;cg10453420;cg10244706;cg20288588
chr15	65592703	65593933	1231	*	5	1.05944819044129e-13	0.126508566495895	0.000603935638886173	0.000238507293234693	0.192832720296399	0.0487868737143239	INTS14	cg10093475;cg25443943;cg24594956;cg19985346;cg19011226
chr8	53327058	53327079	22	*	2	1.92541359105383e-06	0.00012046810203591	0.00398102838101519	0.000252048004695148	0.0314095048403865	0.029152251730172	NA	cg27264390;cg07328565
chr5	88178400	88179989	1590	*	19	2.47398833009992e-07	0.00010814427591777	0.0677480211626157	0.000263544138968326	0.0336184955889524	0.0101475563392169	NA	cg26650655;cg05948408;cg18287975;cg23753855;cg03639258;cg20797683;cg18234705;cg02611097;cg07590153;cg07742134;cg08223748;cg22426944;cg02761345;cg15306924;cg16183386;cg15190401;cg18498987;cg13995101;cg25611476
chr18	76674571	76674796	226	*	3	3.04012820680292e-06	8.6073167435029e-05	0.0098825778885797	0.000266920330701453	0.0477172922649504	0.0401543158865613	NA	cg16189953;cg02362631;cg07621803
chr13	53419596	53420425	830	*	7	1.87990062756463e-08	0.00211933351032424	0.00878730182600609	0.00026809029272312	0.0176506207522918	0.00749499095199898	AL356295.1	cg18002116;cg14950829;cg25600049;cg07847863;cg06460717;cg09813525;cg00287312
chr16	3355839	3356149	311	*	6	3.13908291059326e-07	0.000216802646766023	0.0132920325999452	0.000270351141134417	0.0311849310174615	0.0102356160341729	OR2C1	cg13347457;cg04234063;cg22316521;cg16228090;cg05529874;cg19626861
chr1	31537937	31538517	581	*	4	2.36526216675508e-06	6.74488330807829e-05	0.0159949827446504	0.000277292102610322	0.0143740125761899	0.00791776885631167	LINC01226	cg05119117;cg25272125;cg13436343;cg02100343
chr19	39756539	39756569	31	*	2	2.62736672746281e-06	0.000134449535616341	0.00453952649013313	0.000284041974865814	0.046341127687065	0.0324992656192929	NA	cg07539244;cg08374391
chr8	63952363	63952370	8	*	2	1.6963514817603e-06	0.000163586060465276	0.00247311236504318	0.000291363528765001	0.020314518801651	0.0189218430377425	LINC01414	cg09388037;cg04220482
chr2	176932840	176933407	568	*	4	1.26598162602234e-06	0.000181016571445185	0.0125597991643949	0.000297389751673417	0.0242745273112192	0.0201394661533451	NA	cg14526718;cg10101521;cg08195247;cg01047586
chr6	90348382	90348509	128	*	6	5.39193304821335e-07	0.000165490282899244	0.0101650834896184	0.000306368123611788	0.0196184340938393	0.00798798238757346	AL132996.1	cg25719236;cg25430506;cg01953134;cg27642643;cg11240327;cg25134683
chr11	69811151	69811162	12	*	2	3.26464954360723e-06	0.000145592836508358	0.00484460167029979	0.000307952182731724	-0.0640788174912182	-0.0508728498680279	FGF3	cg01257664;cg05317455
chr5	157286335	157286786	452	*	5	3.10776702235372e-06	5.07386635616859e-05	0.0295659546416602	0.000314002614461112	0.0607691498169274	0.0249496989945642	CYFIP2	cg16141228;cg10841168;cg16582174;cg14760619;cg19947262
chr1	156182236	156183096	861	*	9	3.70688357659447e-08	5.4196747870677e-05	0.0134424175772554	0.000348018354746493	0.0196371719071598	0.00938998326909404	NA	cg11075509;cg24008892;cg05309964;cg21815047;cg19565047;cg07256006;cg18130800;cg27165888;cg26011156
chr13	65500072	65500124	53	*	2	3.94347201292769e-06	0.000167738657994403	0.00496267313101926	0.000349362736637477	0.0630123109420269	0.0608740152573316	NA	cg08344297;cg21963320
chr19	1271174	1271371	198	*	4	3.39944185620351e-07	0.000866014460293887	0.00414648405576445	0.000360080116043931	-0.0654490195371088	-0.0324633434021343	CIRBP	cg08902698;cg14558880;cg02281970;cg09400566
chr17	72270059	72270201	143	*	4	3.91194980868484e-06	0.000100449691615714	0.0144784852411519	0.000361353397831698	0.0558141403923902	0.0321739791414398	NA	cg12381873;cg17562433;cg02525930;cg09601923
chr2	96191015	96192339	1325	*	6	9.32586144620452e-06	5.10188982621706e-05	0.0332351042993065	0.000372064524775414	0.0720682181713233	0.0504326928727733	STARD7	cg21314978;cg25870010;cg10875261;cg17313244;cg15488499;cg25541738
chr5	140214138	140215201	1064	*	4	3.57482479570009e-07	0.000157198991551368	0.00453591627315494	0.000373498244997109	0.0450035884997826	0.0171509715947022	CYSTM1	cg17508591;cg14622069;cg06938264;cg23928118
chr11	995292	995478	187	*	3	5.2777547278464e-06	0.000124863885492336	0.0108832774182965	0.000373615043235824	-0.0335668691394615	-0.0278842941656064	AP2A2	cg08811482;cg14804384;cg08876458
chr20	34474858	34474929	72	*	3	5.84450999495526e-06	0.000123033318208699	0.0114709283729273	0.000381251605994687	-0.0307048779964213	-0.028276091897968	ITCH	cg20519901;cg02622825;cg18312519
chr4	83956057	83956251	195	*	6	1.16941807623357e-06	0.000350127219450574	0.0173712395212334	0.000383494910675617	0.037384120655123	0.0121702464584057	AC079160.1	cg05527336;cg00418511;cg01220264;cg03147627;cg12532563;cg21429409
chr20	37355965	37356466	502	*	3	4.95414937271172e-07	0.000357988112861122	0.00555639627470432	0.00038733238140728	0.0112223092585036	0.00809173414290534	SRC	cg13915754;cg11519217;cg12451099
chr11	56099655	56099968	314	*	3	6.65181812427987e-06	0.000130963061727061	0.0119958815169781	0.000396084638534783	0.0743808267564542	0.0576081062746422	NA	cg13818664;cg21071075;cg03891574
chr17	43507585	43507875	291	*	2	2.745314318879e-06	0.000237396404254281	0.00317937668482895	0.000420410441874669	0.104620715900626	0.0583990015461165	DHX8	cg00512602;cg08333931
chr1	2254127	2254582	456	*	4	1.31372480527463e-07	0.0076406315820569	0.00371314451895821	0.000420981436823993	-0.0514255523576751	-0.0262631626657692	SKI	cg03827836;cg04156483;cg22708961;cg12936238
chr7	66386797	66387240	444	*	3	1.07303640599636e-05	0.000120876881950118	0.0164335990203249	0.000428985494696744	0.0426609288228186	0.0294538448559069	TPST1, LINC00174	cg11150188;cg16075384;cg15214172
chr16	23652786	23652915	130	*	6	2.44904237033888e-07	0.00512580327482176	0.00880481169584909	0.000433537523879398	-0.0832319710252767	-0.00884445372080086	DCTN5	cg10269081;cg08762306;cg05002041;cg04961445;cg00905951;cg02735133
chr5	132073257	132074036	780	*	13	5.12013465939609e-10	0.00151463169740961	0.00938557743548947	0.000467840343461177	0.056069218529774	0.013666421933282	CSF2	cg22507535;cg11794265;cg06621659;cg12624894;cg27300397;cg23047804;cg03089650;cg12209165;cg07361874;cg00660817;cg12704260;cg25404410;cg12031809
chr2	20211771	20211868	98	*	2	6.87688036390381e-06	0.000236305611152283	0.00535683296545274	0.000474792503783078	0.0206137938471625	0.0164343861269038	SDC1	cg01931792;cg24416238
chr19	55677665	55677760	96	*	4	1.51031129850666e-06	0.00112077682387012	0.00728804385697365	0.000491006769545282	0.0122126715502411	0.00807503219628023	EPN1	cg24270764;cg13185545;cg25360929;cg27482605
chr6	163834158	163834176	19	*	2	7.13363813076034e-06	0.000263391118061602	0.00505554818137521	0.000513425045585183	0.0339706546804758	0.0296133734632235	AL078602.1	cg24806195;cg23954057
chr3	40428330	40428719	390	*	8	8.82434376638945e-08	0.00160145827637601	0.00947068050676782	0.000525864707519607	0.031520007726534	0.00935232576045239	ENTPD3, ENTPD3-AS1	cg16822855;cg14818391;cg17200465;cg04652603;cg00656387;cg13409248;cg10755058;cg15514087
chr3	112931354	112931496	143	*	3	1.0857186682675e-05	0.000166631436742467	0.0133761948402073	0.000527283683713451	0.0200729920367867	0.0123187888872678	CD200R1	cg13001495;cg13765303;cg17457807
chr12	132663572	132663883	312	*	6	4.44586284047987e-07	0.000404753285324972	0.00596530631248586	0.000539872369533049	-0.0539339382476748	-0.0287407417028666	POLE	cg01061424;cg03476616;cg09828575;cg01604412;cg21672450;cg12613382
chr21	34394412	34395548	1137	*	4	1.50294832891802e-05	0.00011328295062424	0.0258796643675459	0.000549403115734309	0.0759867127763299	0.0288201347231204	SMIM11A	cg16403860;cg21032292;cg05634149;cg02115911
chr18	78005237	78005665	429	*	10	2.33747102032018e-07	0.00176272331500533	0.0213161408783371	0.000581110811741191	0.0324573601031741	0.00923973111389907	NA	cg13348877;cg21661549;cg16553796;cg23281729;cg16295162;cg23374700;cg23686403;cg05872073;cg06554361;cg00870662
chr16	55363058	55363277	220	*	2	2.98482346693894e-06	0.000430537096947971	0.00216890771546534	0.000589417058861037	0.0382516822988307	0.0240203479118465	NA	cg01064265;cg07541744
chr2	162283189	162283856	668	*	5	4.71401307947625e-10	0.00102101045369892	0.000963647683039915	0.000615733784808079	0.0614661611100708	0.0202446603774186	IFIH1	cg23161999;cg09019936;cg00303183;cg01419831;cg10945079
chr16	69139072	69139287	216	*	3	1.22653147370093e-05	0.000257142609878412	0.0132879928086985	0.000672146171919032	0.0416711311758868	0.0261582727180579	UTP4	cg25954083;cg09944073;cg00668749
chr11	118901610	118902351	742	*	11	8.24063370605355e-10	0.00133822429772949	0.0126848159854266	0.000685238377635503	0.0377196417827642	0.010768343188544	BCL9L	cg14983362;cg23188378;cg01434121;cg05318102;cg11682012;cg24377329;cg03132935;cg08998953;cg17791936;cg15016624;cg22622123
chr13	25946838	25947459	622	*	4	2.52356360494313e-07	0.00126109118964803	0.0037179088058295	0.000742146666912141	0.111392020019568	0.0467177057714968	ATP8A2	cg13250776;cg24605553;cg17002851;cg20769455
chr10	94828605	94829039	435	*	2	6.98980037006007e-07	0.000746810988624709	0.00149765991310744	0.00074630258786325	0.0231817988450849	0.013653531708777	AL583836.1, CYP2C19	cg23274680;cg12794567
chr17	40259724	40259828	105	*	2	1.7845672739604e-05	0.000380787179843192	0.00712437102401174	0.000754105698739453	0.0301980004865395	0.0219360728188714	WIPF2	cg02228675;cg00647820
chr17	38334439	38334623	185	*	2	1.07869031328326e-05	0.000452665788253924	0.00455389120170509	0.000776402637246725	0.0257827119268148	0.0175566776157666	GPR179	cg02722657;cg02059867
chr1	20512143	20512550	408	*	6	1.82324127464168e-06	0.00118498946619825	0.020494875373064	0.000798429582264605	0.0213310251057864	0.0102033037005982	NA	cg08130175;cg25227846;cg03167763;cg18722282;cg19696441;cg24685601
chr4	26361371	26361410	40	*	2	2.19993057873119e-05	0.00039092735496502	0.00861541593999444	0.000802354789180357	0.0413308352890949	0.0383006491263653	RBPJ	cg02498218;cg22002629
chr8	118532625	118532725	101	*	3	2.16921307510908e-05	0.000272211190955142	0.014830019036597	0.00080929907967754	0.025907827495765	0.0184490696246038	SAMD12	cg20128365;cg23495116;cg23624271
chr12	5152380	5152766	387	*	4	1.81276936783359e-05	0.000187033714071592	0.0262501559992573	0.000817700924206496	0.0120923958097464	0.00933311661693769	NA	cg06539490;cg09720117;cg26855219;cg24605304
chr2	7057153	7057402	250	*	6	1.05097248971424e-05	0.000133108085268816	0.024751824769404	0.000824149975716718	0.0234532657591871	0.0101180929873184	RNF144A, AC068481.1	cg16725094;cg01148088;cg09064070;cg26927480;cg12498522;cg25705900
chr1	208041879	208042945	1067	*	9	1.82862967124423e-05	0.000881946945895982	0.0213701784003942	0.000872975995805098	0.0420445783087147	0.0107906766867888	PLXNA2	cg11037818;cg16549711;cg21961336;cg23163837;cg11844110;cg21672435;cg10485447;cg16290275;cg25521882
chr16	66982435	66982803	369	*	3	1.97235549831137e-05	0.000300198338336885	0.0167555160956664	0.000878861699339152	0.0199443078902003	0.0138064325456232	NA	cg00423700;cg07284994;cg08795320
chr21	42878726	42879131	406	*	3	1.53485291828096e-05	0.000309863481795229	0.013747764614003	0.000879070613437649	0.00876218178395891	0.00738580973441138	WDR4	cg22025068;cg16084872;cg02613803
chr16	86530623	86531598	976	*	3	4.20894955558416e-06	0.00166460830898873	0.00221092330478753	0.000904967810112972	0.0586320692059975	0.0288566568762176	MTHFSD	cg01302649;cg04938966;cg03731974
chr13	112559423	112559707	285	*	4	2.94203732058098e-05	0.000187899161938446	0.0341074835895764	0.000912825873872707	0.0264392548181048	0.0164296675305101	TUBGCP3	cg16658557;cg15219377;cg03373530;cg02351840
chr6	13014491	13014871	381	*	2	1.94453020466499e-07	0.00162470986458754	0.000909914143585102	0.000934606329998508	0.0938206650222729	0.0486507576652807	PHACTR1	cg07466622;cg09510202
chr22	39953985	39954667	683	*	4	1.22858795959008e-11	0.00575860950874246	0.000622610946925793	0.000955513521832741	0.0408635425041058	0.0131036240970235	GRAP2	cg14028140;cg21255942;cg05618880;cg04856872
chr16	3345463	3345646	184	*	3	3.28706635135323e-05	0.00030645786373531	0.0198270298258995	0.000957335105372606	0.0586930165825166	0.0353833495827378	NA	cg07116631;cg08555866;cg09644153
chr6	142409046	142409630	585	*	7	3.21659229765947e-08	0.0160142219334195	0.00720418075943104	0.000964076322460818	0.07475484618306	0.0167981959115075	ADGRG6	cg10653596;cg03873322;cg00408067;cg00658413;cg18688293;cg20747266;cg01818795
chr10	133109013	133109194	182	*	3	1.6632905563473e-05	0.000390094470457994	0.0106994957179055	0.000964396979573459	0.0348245258085992	0.0207923657259318	ADGRA1	cg07934812;cg24067982;cg10175795
chr21	38378406	38379036	631	*	5	6.56184671192173e-06	0.000397685752331679	0.0199598267420177	0.0009821529653763	0.0182413795443539	0.00830980436477508	NA	cg16345647;cg09849302;cg04965987;cg16886987;cg11299333
chr7	44250266	44250487	222	*	3	1.7903337598433e-05	0.000563194162082058	0.0116769964551492	0.00101438572694101	-0.077518455398688	-0.0447485237101768	CAMK2B	cg02597851;cg03057146;cg02922289
chr11	58949399	58949463	65	*	2	4.04079613560108e-08	0.00967501593941342	0.00032870948128285	0.00102638237201962	-0.0505288300844659	-0.028145241737065	GLYATL1, AP001636.3	cg13862271;cg06473449
chr10	101989492	101990206	715	*	3	1.03133525515276e-06	0.00081197630199788	0.00385975934999142	0.00104791902605493	0.0577676804856665	0.0375188662336222	ARMH3	cg26847029;cg01413281;cg26848011
chr2	204193336	204193727	392	*	3	3.84714959615013e-06	0.00167536363558642	0.00540040867601289	0.00107794521259551	0.0766825508682443	0.0307142284463151	NA	cg02795432;cg00035812;cg10340038
chr16	1158991	1159092	102	*	2	1.69852874114769e-06	0.00181620641447132	0.0010617360886091	0.00108213893201353	-0.0376546358601033	-0.0308913968028067	CACNA1H	cg07110008;cg01172419
chr1	15735965	15736210	246	*	6	2.84280106025982e-06	0.00612583281826447	0.0158274520550959	0.00108754443249576	0.047832041564774	0.013296116077341	AL450998.2	cg22269795;cg15026696;cg17355239;cg23598254;cg06408550;cg15290708
chr11	45826493	45827327	835	*	9	3.2425148738156e-06	0.00315022182625941	0.0165787059624769	0.00112210707473641	0.0202398351934142	0.00762576268048106	NA	cg11248668;cg17309711;cg07288869;cg14819958;cg02588659;cg17092062;cg24303076;cg05151185;cg01112674
chr1	144533778	144533951	174	*	4	2.62451559924926e-05	0.000407368906228508	0.0247822266428258	0.00112708772192743	-0.0433583930966043	-0.013368307362996	NA	cg07595841;cg11474093;cg07313334;cg24372299
chr6	108436849	108437051	203	*	3	4.47167612880809e-05	0.000366191578115431	0.0211848149860228	0.00112772971142809	0.0362523185597592	0.0208651187753519	AFG1L	cg01923252;cg06437396;cg19095187
chr7	39171034	39171070	37	*	2	4.58162791013667e-05	0.00059168008776452	0.0109167574871149	0.00119693624249063	0.0416946481454013	0.0358479194049719	POU6F2	cg08835956;cg10621924
chr9	140417400	140417551	152	*	3	1.99133629730732e-05	0.000913999607250095	0.0107395040337297	0.00122550799287731	0.0735401256136059	0.019651095807001	NA	cg09475028;cg07517918;cg04683830
chr17	27949735	27950413	679	*	8	1.06521829373682e-06	0.00312719064375324	0.0257612469042745	0.00123188255971015	0.0200994399251389	0.00893831829673196	LINC01992	cg22127007;cg00516222;cg04568355;cg25260170;cg08368063;cg24539836;cg22888787;cg20340190
chr16	79804561	79804837	277	*	5	7.06656784148137e-06	0.00141374216907668	0.0189707100786922	0.00125481077611043	0.0121294226483119	0.00647376366138526	LINC01229, LINC01228	cg04988287;cg13912912;cg11389023;cg02232320;cg05405572
chr12	717944	718175	232	*	2	4.44843592454379e-05	0.00063625073775113	0.0103230394854143	0.00125733893352405	0.0294486655897476	0.0239447826505366	NA	cg20421525;cg18635631
chr11	65375462	65376001	540	*	3	1.47530193974e-06	0.00899480711173616	0.00625793615183188	0.00127749815623807	0.100694605908089	0.065476593656305	SLC25A45	cg09776169;cg05448087;cg21153532
chr2	25143391	25143872	482	*	3	4.69734048470273e-07	0.0017886348173414	0.001733529131023	0.00128255319260938	0.0138521447075988	0.00914956802736936	EFR3B	cg23281712;cg22356009;cg20442994
chr3	157820591	157820814	224	*	3	1.54316065496068e-05	0.00159150004528838	0.00919628465589281	0.0012999405986882	0.0220780147040923	0.0171397976995527	AC079943.2	cg18194945;cg23963540;cg07478108
chr6	30418115	30419373	1259	*	25	3.98845049943369e-08	0.00246187112746632	0.057883439036293	0.00131883193178279	0.0438459585147167	0.00914031410808029	MICC	cg01316659;cg13398947;cg11731221;cg26585701;cg09476067;cg04309911;cg18940843;cg18663382;cg10110083;cg24427993;cg01978544;cg07222604;cg16019142;cg11911648;cg05326023;cg04170192;cg15407528;cg18266479;cg02533422;cg23878471;cg07830436;cg07374509;cg13377264;cg24213773;cg03507875
chr10	29214117	29214191	75	*	2	5.60285325803414e-05	0.000657248193432075	0.0115323964435936	0.00132314390106831	0.0348788919694157	0.030218120045628	NA	cg15278109;cg22576165
chr17	77395837	77395946	110	*	3	4.25564058829538e-08	0.0163077112088276	0.00049250264145403	0.00133009579380916	-0.0546016122423551	-0.0243280150815276	SEPTIN9	cg21482290;cg18499201;cg18490830
chr12	30997595	30997654	60	*	2	3.62434795708053e-05	0.000807893198148523	0.00635555226288533	0.00134749177987132	0.0286131705125025	0.0274905078446993	AC008013.1	cg15014586;cg22497839
chr19	46234985	46234989	5	*	2	4.3709961724766e-05	0.000806079742841999	0.00732717296929855	0.00140085587631661	0.030499786025377	0.0233253440096974	NA	cg23079061;cg13057508
chr7	4456202	4456311	110	*	2	4.90748972508742e-05	0.000772217181907253	0.00846266157610543	0.0014066201069226	0.020368478750947	0.0124919983715298	NA	cg10619895;cg21379460
